Index,Lot,Time,pH,Temp,Current,Voltage
111,2,오후 4:35:27.8,2.07,24.39,3.88,4.93
112,2,오후 4:35:32.8,2.91,22.08,3.08,3.07
113,2,오후 4:35:37.8,1.81,27.06,3.46,3.69
114,2,오후 4:35:42.8,1.64,21.11,3.53,4.44
115,2,오후 4:35:47.8,2.93,26.64,3.37,4.8
116,2,오후 4:35:52.8,2.9,23.33,3.38,3.3
117,2,오후 4:35:57.8,1.6,26.56,4.03,3.68
118,2,오후 4:36:02.8,1.75,22.21,3.76,3.86
119,2,오후 4:36:07.8,2.19,24.72,3.61,3.41
120,2,오후 4:36:12.8,1.74,22.18,3.97,3.08
121,2,오후 4:36:17.8,1.79,25.36,3.8,3.98
122,2,오후 4:36:22.8,1.63,23.66,3.11,4.14
123,2,오후 4:36:27.8,2.73,26.61,3.91,4.07
124,2,오후 4:36:32.8,2.0,26.89,4.37,4.74
125,2,오후 4:36:37.8,2.66,21.14,3.57,3.91
126,2,오후 4:36:42.8,2.77,25.26,4.18,4.03
127,2,오후 4:36:47.8,1.84,21.8,3.54,4.8
128,2,오후 4:36:52.9,1.93,23.22,3.8,3.27
129,2,오후 4:36:57.9,2.04,27.0,4.27,3.21
130,2,오후 4:37:02.9,2.59,27.14,3.27,3.53
131,2,오후 4:37:07.9,2.19,22.62,3.35,4.95
132,2,오후 4:37:12.9,2.02,27.99,4.31,4.05
133,2,오후 4:37:17.9,1.6,24.85,3.3,3.44
134,2,오후 4:37:22.9,1.94,25.23,4.05,3.85
135,2,오후 4:37:27.9,1.7,23.34,4.25,4.38
136,2,오후 4:37:32.9,1.65,25.11,4.16,4.63
137,2,오후 4:37:37.9,1.82,21.93,3.28,3.04
138,2,오후 4:37:42.9,2.86,24.32,4.07,3.63
139,3,오후 4:38:09.2,1.84,22.77,4.07,3.69
140,3,오후 4:38:14.2,2.95,22.16,3.9,3.22
141,3,오후 4:38:19.2,1.8,24.01,4.06,4.64
142,3,오후 4:38:24.2,2.61,25.92,3.27,4.7
143,3,오후 4:38:29.2,2.19,24.64,4.41,4.74
144,3,오후 4:38:34.2,1.99,26.22,3.94,3.75
145,3,오후 4:38:39.2,1.73,26.88,3.68,3.86
146,3,오후 4:38:44.2,2.79,22.66,3.59,3.01
147,3,오후 4:38:49.2,1.51,25.22,3.47,4.18
148,3,오후 4:38:54.2,2.45,21.36,3.58,4.34
149,3,오후 4:38:59.2,2.72,21.18,3.94,4.6
150,3,오후 4:39:04.2,1.81,23.36,4.48,4.01
151,3,오후 4:39:09.2,2.22,22.84,4.45,3.57
152,3,오후 4:39:14.2,2.55,22.14,4.46,4.18
153,3,오후 4:39:19.2,1.62,24.13,3.61,3.45
154,3,오후 4:39:24.3,2.4,21.23,4.1,4.98
155,3,오후 4:39:29.3,2.18,24.62,3.4,3.5
156,3,오후 4:39:34.3,1.73,26.75,3.43,3.74
157,3,오후 4:39:39.3,1.66,21.73,3.89,4.73
158,3,오후 4:39:44.3,2.9,26.67,3.33,3.24
159,3,오후 4:39:49.3,2.05,24.24,3.77,4.48
160,3,오후 4:39:54.3,2.92,24.43,4.05,3.79
161,3,오후 4:39:59.3,2.19,27.5,3.92,3.74
162,3,오후 4:40:04.3,2.82,26.43,4.32,4.25
163,3,오후 4:40:09.3,2.81,27.58,3.07,3.72
164,3,오후 4:40:14.3,2.88,22.74,4.2,3.44
165,3,오후 4:40:19.3,2.62,27.22,3.47,3.41
166,3,오후 4:40:24.3,2.63,24.19,4.2,3.06
167,3,오후 4:40:29.3,1.83,25.62,4.01,4.13
168,3,오후 4:40:34.3,2.82,26.8,3.97,3.85
169,3,오후 4:40:39.3,2.83,24.96,3.33,3.37
170,3,오후 4:40:44.3,2.26,21.25,3.3,3.87
171,3,오후 4:40:49.3,2.19,26.26,3.27,4.4
172,3,오후 4:40:54.4,2.52,23.39,4.18,3.52
173,3,오후 4:40:59.4,1.69,23.46,3.6,3.86
174,3,오후 4:41:04.4,1.92,26.49,4.37,3.12
175,3,오후 4:41:09.4,2.15,26.55,3.74,3.66
176,3,오후 4:41:14.4,2.05,26.28,4.47,3.21
177,3,오후 4:41:19.4,2.34,27.52,4.16,3.33
178,3,오후 4:41:24.4,1.83,21.24,3.7,4.92
179,3,오후 4:41:29.4,1.73,24.05,3.44,3.36
180,3,오후 4:41:34.4,2.08,21.98,4.16,3.97
181,3,오후 4:41:39.4,1.91,24.17,4.0,3.18
182,3,오후 4:41:44.4,2.7,25.08,3.29,3.71
183,3,오후 4:41:49.4,2.67,27.46,3.51,4.26
184,3,오후 4:41:54.4,1.85,24.61,4.43,4.96
185,3,오후 4:41:59.4,2.7,24.71,3.41,3.27
186,3,오후 4:42:04.4,1.91,21.39,4.49,4.9
187,3,오후 4:42:09.4,2.71,26.27,3.22,4.12
188,3,오후 4:42:14.4,2.44,23.25,3.37,4.3
189,3,오후 4:42:19.4,2.42,23.51,3.04,4.62
190,3,오후 4:42:24.4,2.52,24.27,3.53,3.47
191,3,오후 4:42:29.4,2.54,21.79,3.6,4.62
192,3,오후 4:42:34.5,2.05,26.75,4.49,3.86
193,3,오후 4:42:39.5,2.29,24.22,3.49,3.07
194,3,오후 4:42:44.5,2.65,27.7,4.36,3.9
195,3,오후 4:42:49.5,2.03,25.35,3.57,4.84
196,3,오후 4:42:54.5,2.37,23.44,3.69,3.62
197,3,오후 4:42:59.5,1.9,25.48,3.08,3.66
198,3,오후 4:43:04.5,2.84,25.26,3.5,3.22
199,3,오후 4:43:09.5,2.78,23.44,3.64,4.41
200,3,오후 4:43:14.5,2.83,24.57,4.19,4.34
201,3,오후 4:43:19.5,1.52,22.74,3.38,3.61
202,3,오후 4:43:24.5,2.97,25.28,3.4,3.67
203,3,오후 4:43:29.5,1.78,22.33,3.61,3.87
204,3,오후 4:43:34.5,1.69,22.53,3.39,4.07
205,3,오후 4:43:39.5,2.41,24.38,3.7,4.35
206,3,오후 4:43:44.5,1.67,24.09,3.53,4.92
207,3,오후 4:43:49.5,1.52,27.95,3.4,3.08
208,4,오후 4:44:15.2,1.74,25.09,3.96,3.48
209,4,오후 4:44:20.2,4.59,21.66,3.11,3.7
210,4,오후 4:44:25.2,2.09,24.5,3.62,4.12
211,4,오후 4:44:30.2,2.78,24.01,3.05,4.86
212,4,오후 4:44:35.2,1.68,23.19,3.62,3.56
213,4,오후 4:44:40.2,1.6,21.39,3.24,4.06
214,4,오후 4:44:45.2,1.82,24.67,3.42,4.37
215,4,오후 4:44:50.2,2.92,27.07,3.03,3.03
216,4,오후 4:44:55.3,2.02,25.57,3.04,4.25
217,4,오후 4:45:00.3,2.75,22.44,3.72,3.23
218,4,오후 4:45:05.3,2.73,23.02,3.95,4.53
219,4,오후 4:45:10.3,1.63,23.75,4.04,3.04
220,4,오후 4:45:15.3,1.53,24.92,3.85,4.05
221,4,오후 4:45:20.3,2.86,27.37,3.35,3.39
222,4,오후 4:45:25.3,2.02,26.78,3.76,4.73
223,4,오후 4:45:30.3,1.87,26.53,3.18,3.6
224,4,오후 4:45:35.3,2.15,26.05,3.34,3.19
225,4,오후 4:45:40.3,2.99,24.96,3.38,4.49
226,4,오후 4:45:45.3,2.92,27.44,3.99,3.63
227,4,오후 4:45:50.3,1.53,27.45,3.1,4.35
228,4,오후 4:45:55.3,1.73,24.4,3.02,3.78
229,4,오후 4:46:00.3,1.81,27.26,4.38,3.84
230,4,오후 4:46:05.3,2.97,24.21,3.77,4.14
231,4,오후 4:46:10.3,1.68,24.09,4.23,4.41
232,4,오후 4:46:15.4,2.06,21.45,3.74,3.99
233,4,오후 4:46:20.4,2.86,26.43,4.35,4.67
234,4,오후 4:46:25.4,1.92,26.18,3.88,4.95
235,4,오후 4:46:30.4,2.93,26.87,3.05,3.57
236,4,오후 4:46:35.4,1.73,25.68,3.04,3.61
237,4,오후 4:46:40.4,2.92,23.94,3.22,3.25
238,4,오후 4:46:45.4,1.62,24.77,3.03,4.66
239,4,오후 4:46:50.4,1.69,25.6,3.97,4.18
240,4,오후 4:46:55.4,1.61,27.52,3.76,3.47
241,4,오후 4:47:00.4,2.5,22.7,4.03,4.55
242,4,오후 4:47:05.4,1.82,24.69,4.18,4.54
243,4,오후 4:47:10.4,1.71,27.2,4.49,3.98
244,4,오후 4:47:15.4,1.77,22.43,4.29,4.31
245,4,오후 4:47:20.4,2.1,23.48,4.36,4.45
246,4,오후 4:47:25.4,1.99,23.16,3.56,4.15
247,4,오후 4:47:30.4,2.55,26.42,3.16,4.74
248,4,오후 4:47:35.4,4.59,21.66,3.11,3.7
249,4,오후 4:47:40.4,1.65,25.4,3.52,3.16
250,4,오후 4:47:45.4,2.0,24.96,3.74,3.04
251,4,오후 4:47:50.4,2.48,25.41,4.2,3.06
252,4,오후 4:47:55.4,1.85,22.31,4.28,4.6
253,4,오후 4:48:00.5,1.55,26.08,3.34,3.78
254,4,오후 4:48:05.5,2.53,22.53,3.33,4.96
255,4,오후 4:48:10.5,2.67,25.72,3.75,3.27
256,4,오후 4:48:15.5,2.08,26.28,3.16,4.19
257,4,오후 4:48:20.5,1.61,23.17,3.12,3.98
258,4,오후 4:48:25.5,1.78,25.05,3.37,3.36
259,4,오후 4:48:30.5,1.95,21.03,4.37,4.04
260,4,오후 4:48:35.5,1.66,25.31,4.36,3.97
261,4,오후 4:48:40.5,2.91,25.68,4.21,4.89
262,4,오후 4:48:45.5,2.42,25.54,3.96,3.62
263,4,오후 4:48:50.5,2.14,23.64,3.65,4.73
264,4,오후 4:48:55.5,2.84,24.3,3.62,4.84
265,4,오후 4:49:00.5,1.53,26.01,3.43,4.39
266,4,오후 4:49:05.5,4.59,21.66,3.11,3.7
267,4,오후 4:49:10.5,1.76,22.07,3.58,4.87
268,4,오후 4:49:15.5,2.24,23.07,4.08,4.49
269,4,오후 4:49:20.5,2.53,22.14,4.34,4.18
270,4,오후 4:49:25.6,4.59,21.66,3.11,3.7
271,4,오후 4:49:30.6,2.86,21.16,3.88,3.62
272,4,오후 4:49:35.6,2.6,25.61,3.13,3.92
273,4,오후 4:49:40.6,2.15,26.85,4.01,4.7
274,4,오후 4:49:45.6,1.59,26.48,4.49,4.56
275,4,오후 4:49:50.6,2.74,25.6,3.09,4.54
276,4,오후 4:49:55.6,1.72,24.66,4.3,4.27
277,5,오후 4:50:22.2,1.58,21.88,3.44,3.61
278,5,오후 4:50:27.2,2.78,21.79,3.51,3.14
279,5,오후 4:50:32.2,2.34,25.54,4.46,4.22
280,5,오후 4:50:37.2,2.33,27.19,3.72,3.44
281,5,오후 4:50:42.2,2.91,27.7,3.48,4.21
282,5,오후 4:50:47.2,2.5,26.45,4.37,3.94
283,5,오후 4:50:52.2,1.68,22.49,3.53,4.93
284,5,오후 4:50:57.2,1.74,24.43,3.17,4.03
285,5,오후 4:51:02.2,2.74,27.19,3.32,3.62
286,5,오후 4:51:07.2,1.54,24.07,4.39,4.04
287,5,오후 4:51:12.2,2.96,26.61,3.7,4.96
288,5,오후 4:51:17.3,1.69,22.27,3.58,4.72
289,5,오후 4:51:22.3,2.2,23.29,4.46,3.44
290,5,오후 4:51:27.3,2.34,23.12,3.12,4.06
291,5,오후 4:51:32.3,2.22,23.85,3.75,4.39
292,5,오후 4:51:37.3,2.38,26.67,3.46,3.94
293,5,오후 4:51:42.3,1.6,25.94,3.34,4.37
294,5,오후 4:51:47.3,1.6,26.1,3.61,3.44
295,5,오후 4:51:52.3,2.83,23.98,3.35,3.02
296,5,오후 4:51:57.3,2.04,26.11,4.05,3.18
297,5,오후 4:52:02.3,2.96,25.48,3.9,4.07
298,5,오후 4:52:07.3,2.29,27.98,3.07,4.85
299,5,오후 4:52:12.3,2.9,23.27,3.33,3.08
300,5,오후 4:52:17.3,3.17,22.12,3.51,1.15
301,5,오후 4:52:22.3,2.54,24.11,3.3,3.1
302,5,오후 4:52:27.3,2.04,21.23,3.63,4.47
303,5,오후 4:52:32.3,1.92,23.27,3.79,3.48
304,5,오후 4:52:37.3,1.91,27.04,3.71,3.59
305,5,오후 4:52:42.3,2.94,22.6,3.83,4.59
306,5,오후 4:52:47.4,2.31,24.75,3.35,3.33
307,5,오후 4:52:52.4,2.61,25.33,4.31,3.57
308,5,오후 4:52:57.4,2.05,22.71,3.13,4.67
309,5,오후 4:53:02.4,1.96,23.37,4.44,4.0
310,5,오후 4:53:07.4,1.55,27.48,4.31,3.65
311,5,오후 4:53:12.4,2.6,24.94,4.48,3.4
312,5,오후 4:53:17.4,1.74,26.39,4.22,4.16
313,5,오후 4:53:22.4,3.17,22.12,3.51,1.15
314,5,오후 4:53:27.4,1.61,22.03,3.54,3.58
315,5,오후 4:53:32.4,2.56,22.57,4.46,4.37
316,5,오후 4:53:37.4,2.06,27.12,4.11,3.63
317,5,오후 4:53:42.4,2.11,24.45,4.25,4.99
318,5,오후 4:53:47.4,1.78,25.83,3.35,4.8
319,5,오후 4:53:52.4,2.43,26.51,3.66,3.36
320,5,오후 4:53:57.4,1.64,22.56,3.28,3.51
321,5,오후 4:54:02.4,2.8,23.51,4.11,4.36
322,5,오후 4:54:07.4,2.55,25.98,4.43,4.46
323,5,오후 4:54:12.4,2.18,27.34,4.06,3.45
324,5,오후 4:54:17.4,3.17,22.12,3.51,1.15
325,5,오후 4:54:22.5,3.17,22.12,3.51,1.15
326,5,오후 4:54:27.5,1.53,25.5,4.29,4.14
327,5,오후 4:54:32.5,2.79,24.81,4.46,3.16
328,5,오후 4:54:37.5,2.62,24.66,3.26,4.98
329,5,오후 4:54:42.5,1.55,24.94,3.89,3.88
330,5,오후 4:54:47.5,1.64,26.77,4.0,4.08
331,5,오후 4:54:52.5,1.8,27.34,3.86,3.75
332,5,오후 4:54:57.5,2.57,24.29,3.3,4.95
333,5,오후 4:55:02.5,2.24,23.13,3.2,3.31
334,5,오후 4:55:07.5,2.6,24.26,3.86,4.68
335,5,오후 4:55:12.5,2.61,25.39,3.66,4.65
336,5,오후 4:55:17.5,2.84,23.22,3.98,3.61
337,5,오후 4:55:22.5,1.83,25.09,3.65,4.44
338,5,오후 4:55:27.5,2.02,22.77,3.89,4.42
339,5,오후 4:55:32.5,1.8,24.71,4.48,4.39
340,5,오후 4:55:37.5,2.27,22.44,3.7,3.35
341,5,오후 4:55:42.5,2.43,27.0,3.96,3.11
342,5,오후 4:55:47.5,2.63,27.76,3.66,4.18
343,5,오후 4:55:52.5,2.53,21.34,3.48,3.32
344,5,오후 4:55:57.5,1.56,26.07,4.44,3.89
345,5,오후 4:56:02.6,1.61,23.61,3.69,4.88
346,6,오후 4:56:28.8,1.67,22.81,4.05,3.62
347,6,오후 4:56:33.8,2.04,26.68,4.34,3.93
348,6,오후 4:56:38.8,2.93,22.94,3.86,4.29
349,6,오후 4:56:43.8,2.34,26.11,3.91,4.72
350,6,오후 4:56:48.8,2.52,27.38,4.24,4.89
351,6,오후 4:56:53.8,2.94,23.98,4.04,3.95
352,6,오후 4:56:58.8,2.6,23.93,3.64,3.58
353,6,오후 4:57:03.8,2.01,21.33,4.02,3.43
354,6,오후 4:57:08.8,1.79,22.82,4.4,3.2
355,6,오후 4:57:13.8,2.24,23.73,3.27,4.83
356,6,오후 4:57:18.9,2.49,21.55,3.33,4.72
357,6,오후 4:57:23.9,1.91,24.58,3.04,4.0
358,6,오후 4:57:28.9,2.6,25.21,4.21,3.91
359,6,오후 4:57:33.9,2.52,22.18,4.28,4.61
360,6,오후 4:57:38.9,2.56,24.26,4.27,4.37
361,6,오후 4:57:43.9,1.85,23.48,3.66,3.89
362,6,오후 4:57:48.9,2.85,27.69,3.35,3.07
363,6,오후 4:57:53.9,2.5,21.77,3.4,4.29
364,6,오후 4:57:58.9,1.77,21.37,3.86,3.27
365,6,오후 4:58:03.9,2.51,21.22,4.16,3.47
366,6,오후 4:58:08.9,1.82,24.67,3.63,3.86
367,6,오후 4:58:13.9,1.63,22.12,4.12,4.35
368,6,오후 4:58:18.9,1.63,21.94,4.02,4.18
369,6,오후 4:58:23.9,2.73,22.69,3.19,4.67
370,6,오후 4:58:28.9,1.61,22.78,4.36,3.59
371,6,오후 4:58:33.9,1.87,27.42,3.17,3.27
372,6,오후 4:58:39.0,2.03,22.39,4.34,3.27
373,6,오후 4:58:44.0,1.99,23.0,4.13,4.5
374,6,오후 4:58:49.0,2.49,27.31,4.36,4.6
375,6,오후 4:58:54.0,2.42,24.82,4.03,4.2
376,6,오후 4:58:59.0,2.82,26.28,3.45,3.15
377,6,오후 4:59:04.0,1.72,25.89,3.16,3.89
378,6,오후 4:59:09.0,2.11,25.53,4.27,3.21
379,6,오후 4:59:14.0,2.21,22.76,3.66,4.92
380,6,오후 4:59:19.0,1.78,21.8,3.99,3.12
381,6,오후 4:59:24.0,1.89,24.7,3.57,3.96
382,6,오후 4:59:29.0,1.6,21.45,4.44,3.18
383,6,오후 4:59:34.0,2.56,22.91,4.11,4.08
384,6,오후 4:59:39.0,2.95,24.13,3.9,4.53
385,6,오후 4:59:44.0,2.35,25.36,3.67,3.84
386,6,오후 4:59:49.0,2.52,26.09,3.19,3.92
387,6,오후 4:59:54.0,2.04,26.46,4.19,3.27
388,6,오후 4:59:59.0,1.85,22.8,4.39,4.08
389,6,오후 5:00:04.0,2.55,22.43,3.9,3.63
390,6,오후 5:00:09.0,2.9,22.76,4.22,4.55
391,6,오후 5:00:14.0,2.28,25.5,3.24,4.18
392,6,오후 5:00:19.0,2.73,26.53,4.37,3.5
393,6,오후 5:00:24.0,2.04,24.88,4.11,3.26
394,6,오후 5:00:29.0,2.6,24.63,3.59,4.04
395,6,오후 5:00:34.0,2.32,25.86,4.06,3.2
396,6,오후 5:00:39.0,2.76,22.34,4.11,4.79
397,6,오후 5:00:44.0,2.46,21.88,3.67,4.43
398,6,오후 5:00:49.1,1.68,23.88,3.5,3.45
399,6,오후 5:00:54.1,1.61,26.97,3.45,4.47
400,6,오후 5:00:59.1,2.96,21.84,3.94,4.67
401,6,오후 5:01:04.1,1.91,22.21,4.28,4.97
402,6,오후 5:01:09.1,1.87,24.19,4.3,3.13
403,6,오후 5:01:14.1,2.36,24.45,4.22,4.09
404,6,오후 5:01:19.1,2.24,24.55,3.84,3.58
405,6,오후 5:01:24.1,1.94,23.27,3.32,4.65
406,6,오후 5:01:29.1,2.31,25.89,3.66,4.88
407,6,오후 5:01:34.1,2.28,24.98,4.37,3.75
408,6,오후 5:01:39.1,1.69,23.87,4.37,3.22
409,6,오후 5:01:44.1,1.89,24.45,3.91,3.87
410,6,오후 5:01:49.1,1.7,23.99,3.12,3.57
411,6,오후 5:01:54.1,2.57,24.84,3.14,3.85
412,6,오후 5:01:59.1,2.81,23.61,3.82,4.43
413,6,오후 5:02:04.1,1.84,24.07,3.13,4.54
414,6,오후 5:02:09.1,1.74,22.42,3.86,4.86
415,7,오후 5:02:35.0,2.23,26.73,3.97,4.72
416,7,오후 5:02:40.1,2.41,21.81,3.05,4.17
417,7,오후 5:02:45.1,1.91,26.5,3.7,3.99
418,7,오후 5:02:50.1,2.16,25.96,3.64,3.49
419,7,오후 5:02:55.1,1.92,24.44,3.65,3.97
420,7,오후 5:03:00.1,1.91,22.79,4.2,3.1
421,7,오후 5:03:05.1,2.9,26.54,4.46,4.69
422,7,오후 5:03:10.1,2.77,21.32,3.68,3.82
423,7,오후 5:03:15.1,2.6,27.85,3.28,4.45
424,7,오후 5:03:20.1,2.61,26.45,3.73,3.74
425,7,오후 5:03:25.1,2.77,21.44,3.19,3.71
426,7,오후 5:03:30.1,2.37,27.28,4.34,3.9
427,7,오후 5:03:35.1,3.68,22.63,1.73,2.45
428,7,오후 5:03:40.1,2.24,24.75,3.51,4.24
429,7,오후 5:03:45.1,2.49,25.32,3.08,4.14
430,7,오후 5:03:50.1,2.63,26.9,4.1,4.23
431,7,오후 5:03:55.1,3.64,19.48,3.18,2.22
432,7,오후 5:04:00.1,1.69,23.26,3.67,4.42
433,7,오후 5:04:05.1,1.94,23.68,3.56,4.75
434,7,오후 5:04:10.1,1.6,27.2,4.37,3.09
435,7,오후 5:04:15.1,2.19,23.54,3.02,4.03
436,7,오후 5:04:20.1,2.4,21.89,4.4,3.44
437,7,오후 5:04:25.2,2.86,21.44,4.04,4.65
438,7,오후 5:04:30.2,2.72,26.83,3.4,3.51
439,7,오후 5:04:35.2,2.56,25.97,3.57,4.11
440,7,오후 5:04:40.2,2.69,23.03,3.01,3.25
441,7,오후 5:04:45.2,1.77,21.8,3.87,4.65
442,7,오후 5:04:50.2,1.86,27.36,3.47,3.92
443,7,오후 5:04:55.2,1.9,21.58,3.91,3.25
444,7,오후 5:05:00.2,2.77,24.17,3.2,3.98
445,7,오후 5:05:05.2,2.08,22.35,4.3,4.05
446,7,오후 5:05:10.2,2.94,22.79,3.51,3.39
447,7,오후 5:05:15.2,2.16,27.62,4.13,4.51
448,7,오후 5:05:20.2,2.0,26.8,3.01,3.41
449,7,오후 5:05:25.2,2.79,26.22,3.87,3.9
450,7,오후 5:05:30.2,2.53,26.81,4.11,3.76
