Index,Lot,Time,pH,Temp,Current,Voltage
93,2,오후 4:29:50.3,1.77,25.03,4.38,3.57
94,2,오후 4:29:55.3,1.62,27.69,4.32,4.51
95,2,오후 4:30:00.3,2.49,23.6,4.29,3.52
96,2,오후 4:30:05.3,1.75,27.29,3.29,4.74
97,2,오후 4:30:10.3,2.84,26.29,4.41,3.51
98,2,오후 4:30:15.3,1.99,26.15,3.21,4.98
99,2,오후 4:30:20.3,2.89,25.72,3.67,3.82
100,2,오후 4:30:25.3,2.39,25.82,3.19,4.58
101,2,오후 4:30:30.3,2.96,24.42,3.98,4.04
102,2,오후 4:30:35.3,1.66,21.26,3.89,4.87
103,2,오후 4:30:40.3,2.34,24.77,4.18,3.8
104,2,오후 4:30:45.3,2.56,24.4,4.16,4.74
105,2,오후 4:30:50.3,2.77,25.03,4.28,3.07
106,2,오후 4:30:55.3,2.26,24.54,4.17,1.52
107,2,오후 4:31:00.3,2.18,23.2,4.19,3.63
108,2,오후 4:31:05.3,2.73,27.81,3.38,3.41
109,2,오후 4:31:10.3,1.6,26.32,4.3,4.09
110,2,오후 4:31:15.4,2.97,23.33,4.41,4.22
111,2,오후 4:31:20.4,2.33,26.08,3.97,4.68
112,2,오후 4:31:25.4,1.79,27.4,3.94,3.32
113,2,오후 4:31:30.4,2.93,21.65,3.84,3.12
114,2,오후 4:31:35.4,1.91,24.41,3.5,4.07
115,2,오후 4:31:40.4,1.68,23.54,4.49,3.31
116,2,오후 4:31:45.4,2.9,24.23,3.46,3.62
117,2,오후 4:31:50.4,2.08,26.44,4.27,4.35
118,2,오후 4:31:55.4,1.65,23.08,3.18,3.28
119,2,오후 4:32:00.4,2.26,24.54,4.17,1.52
120,2,오후 4:32:05.4,1.58,21.25,3.6,4.99
121,2,오후 4:32:10.4,1.72,27.73,4.16,4.91
122,2,오후 4:32:15.4,1.96,21.9,3.04,4.7
123,2,오후 4:32:20.4,1.75,25.83,4.11,3.79
124,2,오후 4:32:25.4,2.64,22.36,3.69,3.03
125,2,오후 4:32:30.4,1.88,22.88,4.49,4.24
126,2,오후 4:32:35.4,1.92,24.43,3.7,3.79
127,2,오후 4:32:40.4,1.53,22.71,3.15,4.85
128,2,오후 4:32:45.4,2.02,21.04,4.46,4.25
129,2,오후 4:32:50.4,2.83,25.15,3.8,4.59
130,2,오후 4:32:55.4,2.03,22.13,3.79,3.11
131,2,오후 4:33:00.4,2.45,26.76,4.36,3.7
132,2,오후 4:33:05.4,2.29,25.74,3.57,3.77
133,2,오후 4:33:10.4,2.54,27.11,3.18,3.56
134,2,오후 4:33:15.5,1.54,25.8,3.31,3.79
135,2,오후 4:33:20.5,2.74,24.25,3.02,3.9
136,2,오후 4:33:25.5,2.29,21.91,3.01,3.65
137,2,오후 4:33:30.5,2.09,23.06,3.81,3.63
138,2,오후 4:33:35.5,1.98,26.36,3.04,4.61
139,3,오후 4:34:03.2,4.09,27.75,4.19,2.42
140,3,오후 4:34:08.2,2.69,21.63,3.91,4.81
141,3,오후 4:34:13.2,2.66,25.8,4.21,3.79
142,3,오후 4:34:18.2,2.71,27.55,4.21,3.49
143,3,오후 4:34:23.2,2.96,22.36,4.26,4.32
144,3,오후 4:34:28.2,2.21,25.7,3.63,4.93
145,3,오후 4:34:33.2,1.61,25.09,4.33,4.37
146,3,오후 4:34:38.2,2.32,22.97,3.57,4.15
147,3,오후 4:34:43.2,1.56,26.94,3.64,4.78
148,3,오후 4:34:48.2,2.83,22.8,4.04,3.25
149,3,오후 4:34:53.2,2.22,23.53,3.96,3.44
150,3,오후 4:34:58.2,2.17,24.86,3.8,4.03
151,3,오후 4:35:03.2,2.13,23.33,3.95,4.48
152,3,오후 4:35:08.2,1.79,25.87,3.15,3.89
153,3,오후 4:35:13.2,2.17,24.91,3.41,3.2
154,3,오후 4:35:18.2,2.59,21.19,4.26,3.42
155,3,오후 4:35:23.2,2.95,21.04,4.25,4.82
156,3,오후 4:35:28.2,2.35,24.83,3.03,3.45
157,3,오후 4:35:33.3,2.47,22.9,3.78,3.58
158,3,오후 4:35:38.3,1.77,23.27,3.53,3.86
159,3,오후 4:35:43.3,2.36,21.63,3.44,4.85
160,3,오후 4:35:48.3,2.27,23.84,3.72,4.69
161,3,오후 4:35:53.3,2.74,25.79,3.62,4.68
162,3,오후 4:35:58.3,2.16,23.58,3.11,3.26
163,3,오후 4:36:03.3,2.72,25.94,3.52,3.65
164,3,오후 4:36:08.3,2.36,22.59,3.17,4.66
165,3,오후 4:36:13.3,1.65,25.79,3.05,4.55
166,3,오후 4:36:18.3,2.25,21.81,3.83,4.89
167,3,오후 4:36:23.3,2.52,21.64,3.65,4.24
168,3,오후 4:36:28.3,2.99,17.93,4.3,4.36
169,3,오후 4:36:33.3,2.27,23.26,3.13,4.39
170,3,오후 4:36:38.3,1.93,24.41,4.23,3.4
171,3,오후 4:36:43.3,2.49,25.67,3.12,3.97
172,3,오후 4:36:48.3,2.66,21.94,4.19,3.96
173,3,오후 4:36:53.3,1.83,25.05,4.0,4.76
174,3,오후 4:36:58.3,1.55,25.05,3.21,3.43
175,3,오후 4:37:03.4,1.77,26.91,3.61,4.61
176,3,오후 4:37:08.4,1.64,25.47,3.67,3.79
177,3,오후 4:37:13.4,1.61,25.82,3.27,3.11
178,3,오후 4:37:18.4,2.13,23.53,3.77,3.62
179,3,오후 4:37:23.4,2.77,26.58,3.14,3.51
180,3,오후 4:37:28.4,2.79,22.96,3.22,4.69
181,3,오후 4:37:33.4,1.86,25.55,3.52,3.05
182,3,오후 4:37:38.4,1.65,22.16,4.2,3.44
183,3,오후 4:37:43.4,2.52,25.6,4.15,4.4
184,3,오후 4:37:48.4,2.21,26.61,3.08,3.78
185,3,오후 4:37:53.4,2.73,22.62,3.75,4.8
186,3,오후 4:37:58.4,1.73,24.33,4.26,4.87
187,3,오후 4:38:03.4,1.79,27.67,3.99,4.27
188,3,오후 4:38:08.4,2.35,21.93,3.53,3.91
189,3,오후 4:38:13.4,2.75,26.74,3.82,4.64
190,3,오후 4:38:18.4,1.78,21.14,3.38,4.8
191,3,오후 4:38:23.4,2.05,26.56,3.1,3.71
192,3,오후 4:38:28.5,2.45,21.92,3.3,3.37
193,3,오후 4:38:33.5,2.14,25.73,3.37,3.68
194,3,오후 4:38:38.5,2.6,27.17,4.15,3.25
195,3,오후 4:38:43.5,2.31,27.53,3.79,4.55
196,3,오후 4:38:48.5,2.17,27.78,4.43,3.46
197,3,오후 4:38:53.5,2.94,23.86,4.08,3.62
198,3,오후 4:38:58.5,2.38,24.71,3.18,4.23
199,3,오후 4:39:03.5,2.49,25.63,4.09,4.17
200,3,오후 4:39:08.5,2.99,27.72,3.47,4.69
201,3,오후 4:39:13.5,1.76,27.18,3.69,3.9
202,3,오후 4:39:18.5,2.88,22.33,3.32,4.59
203,3,오후 4:39:23.5,2.27,21.37,3.77,4.32
204,3,오후 4:39:28.5,1.51,25.89,3.4,3.35
205,3,오후 4:39:33.5,2.27,24.87,4.11,3.74
206,3,오후 4:39:38.5,1.77,26.53,4.15,3.78
207,3,오후 4:39:43.5,2.14,26.74,4.26,4.94
208,4,오후 4:40:09.6,1.54,25.37,4.09,4.89
209,4,오후 4:40:14.6,2.67,22.46,3.74,3.15
210,4,오후 4:40:19.6,2.22,22.93,3.52,4.84
211,4,오후 4:40:24.6,2.73,25.17,4.12,3.49
212,4,오후 4:40:29.6,1.76,22.73,3.13,3.6
213,4,오후 4:40:34.6,2.36,22.89,3.97,4.48
214,4,오후 4:40:39.6,1.64,25.38,3.6,4.29
215,4,오후 4:40:44.6,3.51,19.32,1.67,3.03
216,4,오후 4:40:49.6,2.21,21.93,3.85,4.15
217,4,오후 4:40:54.6,2.27,24.72,4.25,4.37
218,4,오후 4:40:59.6,2.15,22.96,3.78,3.9
219,4,오후 4:41:04.6,2.04,27.16,3.8,3.98
220,4,오후 4:41:09.6,2.94,25.87,4.01,3.94
221,4,오후 4:41:14.6,1.53,25.0,3.92,4.71
222,4,오후 4:41:19.7,1.78,22.74,3.93,4.57
223,4,오후 4:41:24.7,2.84,26.46,3.51,3.01
224,4,오후 4:41:29.7,1.91,26.81,1.86,1.88
225,4,오후 4:41:34.7,2.91,22.87,3.21,3.12
226,4,오후 4:41:39.7,1.94,27.28,3.92,3.78
227,4,오후 4:41:44.7,2.94,23.72,3.49,4.14
228,4,오후 4:41:49.7,2.22,24.69,4.37,4.22
229,4,오후 4:41:54.7,1.76,21.65,3.51,3.41
230,4,오후 4:41:59.7,2.05,23.04,3.07,3.02
231,4,오후 4:42:04.7,2.24,23.91,3.42,4.55
232,4,오후 4:42:09.7,1.97,23.2,3.12,3.43
233,4,오후 4:42:14.7,2.63,24.16,3.97,4.98
234,4,오후 4:42:19.7,1.63,25.97,3.53,4.26
235,4,오후 4:42:24.7,1.78,21.33,4.44,3.78
236,4,오후 4:42:29.7,1.93,24.65,4.22,4.46
237,4,오후 4:42:34.7,2.22,23.22,4.14,4.76
238,4,오후 4:42:39.7,2.47,25.74,3.99,4.08
239,4,오후 4:42:44.7,2.7,25.55,4.11,3.74
240,4,오후 4:42:49.7,1.77,26.05,3.57,4.58
241,4,오후 4:42:54.7,1.51,23.89,3.36,3.21
242,4,오후 4:42:59.7,2.27,24.13,4.06,3.83
243,4,오후 4:43:04.7,3.16,23.98,2.46,4.42
244,4,오후 4:43:09.7,2.8,25.03,3.99,3.7
245,4,오후 4:43:14.7,2.01,22.49,3.45,4.6
246,4,오후 4:43:19.7,1.58,21.58,3.23,3.3
247,4,오후 4:43:24.7,2.73,25.91,3.56,4.15
248,4,오후 4:43:29.7,1.6,21.66,4.32,3.02
249,4,오후 4:43:34.8,2.49,23.48,4.4,3.99
250,4,오후 4:43:39.8,1.66,22.92,3.55,3.64
251,4,오후 4:43:44.8,2.46,27.15,3.75,3.34
252,4,오후 4:43:49.8,2.75,21.87,3.29,4.71
253,4,오후 4:43:54.8,2.59,27.38,3.39,4.38
254,4,오후 4:43:59.8,2.69,24.35,3.06,4.56
255,4,오후 4:44:04.8,1.67,27.95,4.18,3.87
256,4,오후 4:44:09.8,2.65,21.56,3.43,3.74
257,4,오후 4:44:14.8,2.21,24.41,3.44,4.08
258,4,오후 4:44:19.8,2.7,22.04,4.07,4.75
259,4,오후 4:44:24.8,2.58,21.68,4.23,4.9
260,4,오후 4:44:29.8,2.27,21.47,4.16,4.5
261,4,오후 4:44:34.8,2.8,26.21,3.95,4.95
262,4,오후 4:44:39.8,2.4,23.65,4.03,3.48
263,4,오후 4:44:44.8,2.3,27.13,3.71,3.58
264,4,오후 4:44:49.8,1.67,24.49,3.27,4.27
265,4,오후 4:44:54.8,1.89,23.12,3.22,3.86
266,4,오후 4:44:59.9,2.25,25.15,3.84,3.71
267,4,오후 4:45:04.9,2.5,25.28,3.38,3.26
268,4,오후 4:45:09.9,1.89,26.16,4.22,4.28
269,4,오후 4:45:14.9,1.79,26.92,3.97,3.64
270,4,오후 4:45:19.9,2.76,22.65,4.2,3.9
271,4,오후 4:45:24.9,2.13,26.12,3.09,3.65
272,4,오후 4:45:29.9,2.8,23.85,3.41,4.53
273,4,오후 4:45:34.9,2.04,24.07,3.29,4.33
274,4,오후 4:45:39.9,2.27,26.86,4.15,3.37
275,4,오후 4:45:44.9,2.68,23.22,3.24,3.59
276,4,오후 4:45:49.9,1.97,23.99,3.23,3.78
277,5,오후 4:46:16.2,2.45,26.43,3.7,3.87
278,5,오후 4:46:21.2,1.87,25.36,3.62,4.74
279,5,오후 4:46:26.2,2.16,26.45,3.47,3.93
280,5,오후 4:46:31.2,1.94,21.39,3.32,4.95
281,5,오후 4:46:36.2,1.52,24.0,4.39,3.68
282,5,오후 4:46:41.2,2.96,22.35,3.61,3.97
283,5,오후 4:46:46.2,2.41,25.5,3.06,3.62
284,5,오후 4:46:51.2,2.13,25.31,4.32,3.66
285,5,오후 4:46:56.3,2.06,26.92,4.42,4.03
286,5,오후 4:47:01.3,1.83,26.02,3.73,4.4
287,5,오후 4:47:06.3,1.9,27.32,4.09,4.25
288,5,오후 4:47:11.3,2.69,26.74,3.16,4.92
289,5,오후 4:47:16.3,2.94,21.1,4.08,3.49
290,5,오후 4:47:21.3,2.7,22.44,3.58,3.56
291,5,오후 4:47:26.3,1.64,23.8,3.5,4.3
292,5,오후 4:47:31.3,2.39,21.43,3.62,4.38
293,5,오후 4:47:36.3,2.12,24.26,3.47,3.07
294,5,오후 4:47:41.3,2.59,25.11,3.78,3.4
295,5,오후 4:47:46.3,1.81,24.44,4.35,4.48
296,5,오후 4:47:51.3,2.68,26.33,4.38,3.03
297,5,오후 4:47:56.3,2.54,22.57,3.91,4.4
298,5,오후 4:48:01.3,2.59,23.94,4.41,4.84
299,5,오후 4:48:06.3,2.79,27.11,3.57,4.37
300,5,오후 4:48:11.3,2.37,25.51,4.4,3.57
301,5,오후 4:48:16.4,2.31,24.33,3.25,3.91
302,5,오후 4:48:21.4,2.99,24.07,3.96,3.89
303,5,오후 4:48:26.4,2.19,22.48,4.27,4.96
304,5,오후 4:48:31.4,2.26,25.18,3.12,4.97
305,5,오후 4:48:36.4,2.29,25.26,4.06,3.71
306,5,오후 4:48:41.4,2.44,23.44,3.86,4.59
307,5,오후 4:48:46.4,2.53,21.41,3.45,3.9
308,5,오후 4:48:51.4,2.48,23.17,3.54,4.89
309,5,오후 4:48:56.4,2.77,21.6,4.15,4.89
310,5,오후 4:49:01.4,2.21,23.53,4.25,3.53
311,5,오후 4:49:06.4,2.35,24.25,3.5,4.92
312,5,오후 4:49:11.4,1.58,25.15,3.6,4.13
313,5,오후 4:49:16.4,2.08,26.65,4.44,4.47
314,5,오후 4:49:21.4,2.85,27.29,4.42,3.94
315,5,오후 4:49:26.4,2.21,22.13,3.64,3.94
316,5,오후 4:49:31.4,2.16,23.35,3.21,3.94
317,5,오후 4:49:36.4,2.18,21.22,4.07,4.0
318,5,오후 4:49:41.4,2.11,27.89,4.23,4.48
319,5,오후 4:49:46.5,2.27,25.87,3.11,3.56
320,5,오후 4:49:51.5,1.73,23.9,3.64,3.63
321,5,오후 4:49:56.5,1.73,22.26,3.95,4.65
322,5,오후 4:50:01.5,1.99,24.24,3.34,3.79
323,5,오후 4:50:06.5,3.68,23.3,3.9,4.01
324,5,오후 4:50:11.5,2.42,21.92,4.41,3.78
325,5,오후 4:50:16.5,2.29,22.99,3.6,3.92
326,5,오후 4:50:21.5,2.08,25.59,4.03,4.7
327,5,오후 4:50:26.5,2.41,22.34,3.54,4.98
328,5,오후 4:50:31.5,2.69,23.03,3.96,3.89
329,5,오후 4:50:36.5,4.15,27.2,3.55,3.96
330,5,오후 4:50:41.5,2.31,24.98,3.72,3.84
331,5,오후 4:50:46.5,2.86,25.95,3.9,4.5
332,5,오후 4:50:51.5,2.88,27.72,3.59,4.31
333,5,오후 4:50:56.5,2.84,23.89,3.01,4.05
334,5,오후 4:51:01.5,2.38,25.16,4.11,4.84
335,5,오후 4:51:06.5,2.3,25.86,4.01,3.4
336,5,오후 4:51:11.5,2.44,24.11,3.92,3.76
337,5,오후 4:51:16.6,2.94,21.29,3.6,3.19
338,5,오후 4:51:21.6,1.63,24.01,3.27,4.47
339,5,오후 4:51:26.6,1.52,22.71,4.02,3.23
340,5,오후 4:51:31.6,2.95,22.65,3.25,3.45
341,5,오후 4:51:36.6,2.68,26.16,4.14,4.06
342,5,오후 4:51:41.6,1.95,23.27,3.65,4.97
343,5,오후 4:51:46.6,2.14,24.02,3.76,4.1
344,5,오후 4:51:51.6,1.83,24.15,3.48,4.98
345,5,오후 4:51:56.6,3.46,26.24,4.06,2.34
346,6,오후 4:52:22.3,2.12,26.23,3.87,4.94
347,6,오후 4:52:27.3,1.61,25.59,4.17,4.46
348,6,오후 4:52:32.3,2.56,24.74,3.4,4.86
349,6,오후 4:52:37.3,2.3,21.25,4.08,3.85
350,6,오후 4:52:42.3,1.87,24.24,3.03,4.12
351,6,오후 4:52:47.3,1.91,22.3,4.18,4.78
352,6,오후 4:52:52.3,2.28,22.63,3.27,4.39
353,6,오후 4:52:57.3,2.57,27.65,4.32,3.74
354,6,오후 4:53:02.3,2.4,25.04,3.29,4.36
355,6,오후 4:53:07.3,2.82,24.26,3.54,3.11
356,6,오후 4:53:12.3,2.25,27.38,2.34,4.03
357,6,오후 4:53:17.3,1.7,24.58,4.36,3.92
358,6,오후 4:53:22.3,2.68,21.39,3.4,4.13
359,6,오후 4:53:27.3,1.79,23.95,4.08,3.55
360,6,오후 4:53:32.3,2.84,24.81,3.15,4.53
361,6,오후 4:53:37.3,1.63,21.5,3.48,4.76
362,6,오후 4:53:42.3,1.78,21.87,3.95,4.62
363,6,오후 4:53:47.3,2.58,21.94,3.89,4.05
364,6,오후 4:53:52.4,2.93,25.84,4.26,3.72
365,6,오후 4:53:57.4,1.56,26.64,4.27,3.91
366,6,오후 4:54:02.4,1.76,25.09,3.17,4.67
367,6,오후 4:54:07.4,3.74,24.81,3.22,3.9
368,6,오후 4:54:12.4,1.7,22.17,3.93,3.35
369,6,오후 4:54:17.4,2.08,24.29,3.6,4.18
370,6,오후 4:54:22.4,1.71,23.69,4.23,3.82
371,6,오후 4:54:27.4,1.55,21.78,4.19,3.58
372,6,오후 4:54:32.4,1.69,21.39,3.57,4.1
373,6,오후 4:54:37.4,2.19,27.58,4.12,3.15
374,6,오후 4:54:42.4,2.82,22.37,4.46,3.15
375,6,오후 4:54:47.4,1.64,27.75,4.37,4.79
376,6,오후 4:54:52.4,2.5,24.23,4.23,3.44
377,6,오후 4:54:57.4,2.28,25.64,3.04,3.28
378,6,오후 4:55:02.4,2.08,23.05,4.44,3.92
379,6,오후 4:55:07.4,1.69,23.96,3.8,4.06
380,6,오후 4:55:12.4,2.58,24.61,3.62,4.07
381,6,오후 4:55:17.5,2.51,26.06,4.35,3.32
382,6,오후 4:55:22.5,2.28,22.89,3.63,4.69
383,6,오후 4:55:27.5,1.97,25.56,3.29,3.68
384,6,오후 4:55:32.5,1.75,23.12,3.47,4.82
385,6,오후 4:55:37.5,2.23,27.74,3.29,3.34
386,6,오후 4:55:42.5,1.9,24.22,3.83,3.31
387,6,오후 4:55:47.5,1.84,25.95,4.23,4.26
388,6,오후 4:55:52.5,2.88,25.39,3.85,4.15
389,6,오후 4:55:57.5,1.7,27.87,4.1,4.08
390,6,오후 4:56:02.5,1.85,23.69,4.41,3.87
391,6,오후 4:56:07.5,1.99,21.04,4.46,4.69
392,6,오후 4:56:12.5,2.14,24.83,3.81,4.6
393,6,오후 4:56:17.5,2.94,25.57,3.72,3.9
394,6,오후 4:56:22.5,2.86,27.78,3.23,4.31
395,6,오후 4:56:27.5,2.78,27.93,3.21,4.51
396,6,오후 4:56:32.5,2.08,24.47,3.29,3.23
397,6,오후 4:56:37.5,2.59,27.29,3.49,4.69
398,6,오후 4:56:42.5,2.93,23.91,3.04,3.67
399,6,오후 4:56:47.5,1.59,21.54,4.04,3.32
400,6,오후 4:56:52.5,2.51,27.86,4.13,4.98
401,6,오후 4:56:57.5,2.69,19.35,3.29,1.48
402,6,오후 4:57:02.5,2.95,26.62,4.09,4.41
403,6,오후 4:57:07.5,2.38,27.41,3.57,3.5
404,6,오후 4:57:12.6,2.87,24.18,3.76,3.36
405,6,오후 4:57:17.6,1.58,23.45,3.75,4.02
406,6,오후 4:57:22.6,2.46,26.66,3.08,3.92
407,6,오후 4:57:27.6,1.7,23.3,3.33,4.68
408,6,오후 4:57:32.6,2.7,25.27,3.16,3.9
409,6,오후 4:57:37.6,2.78,27.73,4.18,3.14
410,6,오후 4:57:42.6,2.31,27.53,3.59,3.93
411,6,오후 4:57:47.6,2.33,26.6,3.54,3.47
412,6,오후 4:57:52.6,2.78,25.91,3.29,3.24
413,6,오후 4:57:57.6,2.38,26.72,3.74,4.97
414,6,오후 4:58:02.6,2.72,22.21,4.12,4.79
415,7,오후 4:58:28.6,2.86,26.25,3.14,4.56
416,7,오후 4:58:33.6,2.4,23.41,4.0,4.24
417,7,오후 4:58:38.6,1.8,25.57,3.68,4.95
418,7,오후 4:58:43.6,2.81,24.93,4.36,4.44
419,7,오후 4:58:48.6,1.58,27.08,3.6,3.77
420,7,오후 4:58:53.7,1.89,22.92,4.02,4.19
421,7,오후 4:58:58.7,1.6,24.34,4.05,4.04
422,7,오후 4:59:03.7,1.89,21.02,3.73,4.03
423,7,오후 4:59:08.7,2.36,24.81,3.93,4.88
424,7,오후 4:59:13.7,2.76,24.96,3.94,3.57
425,7,오후 4:59:18.7,2.16,21.15,3.11,4.44
426,7,오후 4:59:23.7,1.91,26.46,4.17,3.27
427,7,오후 4:59:28.7,2.79,27.59,3.61,3.53
428,7,오후 4:59:33.7,2.11,21.52,3.33,4.22
429,7,오후 4:59:38.7,2.6,24.61,3.88,4.32
430,7,오후 4:59:43.7,2.33,22.3,4.2,4.01
431,7,오후 4:59:48.7,2.29,24.06,4.28,4.29
432,7,오후 4:59:53.7,1.73,25.5,3.98,3.32
433,7,오후 4:59:58.7,1.83,27.36,3.4,4.39
434,7,오후 5:00:03.7,2.75,22.22,3.68,4.71
435,7,오후 5:00:08.7,2.73,24.51,3.4,3.52
436,7,오후 5:00:13.7,1.92,22.3,4.15,4.8
437,7,오후 5:00:18.7,2.44,24.64,3.75,4.13
438,7,오후 5:00:23.8,4.36,27.56,3.61,3.95
439,7,오후 5:00:28.8,2.32,27.0,4.21,4.53
440,7,오후 5:00:33.8,2.16,23.67,3.86,3.11
441,7,오후 5:00:38.8,2.36,24.78,3.18,3.15
442,7,오후 5:00:43.8,2.67,24.5,4.43,3.11
443,7,오후 5:00:48.8,2.47,24.34,3.77,3.77
444,7,오후 5:00:53.8,2.74,27.46,3.29,3.01
445,7,오후 5:00:58.8,1.58,24.13,3.26,3.17
446,7,오후 5:01:03.8,1.54,26.98,4.42,4.06
447,7,오후 5:01:08.8,2.27,21.74,3.34,3.87
448,7,오후 5:01:13.8,2.04,22.16,4.41,4.23
449,7,오후 5:01:18.8,2.3,24.34,4.31,3.68
450,7,오후 5:01:23.8,2.55,26.13,4.41,3.53
