Index,Lot,Time,pH,Temp,Current,Voltage
52,1,오후 4:25:17.2,1.59,21.68,3.35,4.6
53,1,오후 4:25:22.2,2.33,22.34,4.36,4.7
54,1,오후 4:25:27.2,2.42,24.55,3.29,3.4
55,1,오후 4:25:32.2,2.15,21.69,3.87,3.97
56,1,오후 4:25:37.2,2.29,27.1,4.28,4.98
57,1,오후 4:25:42.2,2.78,23.67,3.05,3.39
58,1,오후 4:25:47.3,1.77,27.87,3.84,3.64
59,1,오후 4:25:52.3,2.34,21.17,4.06,4.28
60,1,오후 4:25:57.3,2.46,22.31,3.97,4.85
61,1,오후 4:26:02.3,2.66,23.11,4.12,3.38
62,1,오후 4:26:07.3,1.94,25.02,3.85,3.36
63,1,오후 4:26:12.3,2.46,21.93,4.47,4.97
64,1,오후 4:26:17.3,1.79,21.67,3.07,3.8
65,1,오후 4:26:22.3,2.83,23.67,3.55,4.83
66,1,오후 4:26:27.3,2.25,21.38,3.7,3.13
67,1,오후 4:26:32.3,1.91,21.64,3.58,4.59
68,1,오후 4:26:37.3,2.12,25.36,3.24,4.53
69,1,오후 4:26:42.3,2.8,24.52,3.07,4.12
70,2,오후 4:27:07.7,1.84,26.34,3.28,4.77
71,2,오후 4:27:12.7,1.95,23.67,4.09,4.47
72,2,오후 4:27:17.7,2.1,24.94,3.62,4.39
73,2,오후 4:27:22.7,1.87,27.14,4.47,4.99
74,2,오후 4:27:27.7,1.98,21.75,4.17,4.44
75,2,오후 4:27:32.7,4.38,22.77,3.61,3.96
76,2,오후 4:27:37.8,1.93,27.08,4.17,4.61
77,2,오후 4:27:42.8,2.7,22.9,3.31,4.86
78,2,오후 4:27:47.8,1.89,25.74,3.11,4.67
79,2,오후 4:27:52.8,1.6,23.8,4.15,3.56
80,2,오후 4:27:57.8,2.41,25.14,4.21,3.59
81,2,오후 4:28:02.8,2.86,23.94,4.32,4.99
82,2,오후 4:28:07.8,2.44,21.77,3.34,3.82
83,2,오후 4:28:12.8,2.36,22.79,3.78,4.39
84,2,오후 4:28:17.8,2.56,24.2,3.68,4.51
85,2,오후 4:28:22.8,2.32,24.68,3.02,3.21
86,2,오후 4:28:27.8,1.69,25.48,4.08,3.89
87,2,오후 4:28:32.8,1.85,23.12,4.19,3.41
88,2,오후 4:28:37.8,1.9,21.41,4.37,4.96
89,2,오후 4:28:42.8,2.75,27.51,3.74,4.18
90,2,오후 4:28:47.8,2.52,24.52,3.88,4.49
91,2,오후 4:28:52.8,1.58,25.67,3.07,3.72
92,2,오후 4:28:57.8,1.98,25.2,3.74,4.71
93,2,오후 4:29:02.8,2.74,21.97,3.01,3.15
94,2,오후 4:29:07.8,2.54,25.36,4.42,3.96
95,2,오후 4:29:12.8,2.65,24.17,3.05,3.28
96,2,오후 4:29:17.8,2.09,26.38,4.1,4.61
97,2,오후 4:29:22.8,1.76,21.35,4.49,4.51
98,2,오후 4:29:27.9,2.02,23.88,4.38,3.78
99,2,오후 4:29:32.9,2.09,26.47,4.19,3.47
100,2,오후 4:29:37.9,1.95,27.66,3.67,3.54
101,2,오후 4:29:42.9,2.7,21.4,4.11,3.47
102,2,오후 4:29:47.9,1.9,21.77,4.19,3.9
103,2,오후 4:29:52.9,2.09,27.85,3.2,4.4
104,2,오후 4:29:57.9,2.44,24.03,3.91,3.33
105,2,오후 4:30:02.9,2.37,24.87,4.14,4.6
106,2,오후 4:30:07.9,1.54,21.24,4.11,3.22
107,2,오후 4:30:12.9,2.91,26.41,3.04,4.51
108,2,오후 4:30:17.9,2.95,25.96,4.31,3.92
109,2,오후 4:30:22.9,1.94,23.66,4.06,4.84
110,2,오후 4:30:27.9,2.56,24.2,3.67,3.6
111,2,오후 4:30:32.9,2.45,22.33,3.74,3.01
112,2,오후 4:30:37.9,1.77,26.98,4.14,4.0
113,2,오후 4:30:42.9,2.11,23.76,4.43,4.37
114,2,오후 4:30:47.9,1.85,27.21,3.64,4.84
115,2,오후 4:30:52.9,2.61,23.11,4.48,3.11
116,2,오후 4:30:57.9,2.56,21.02,4.34,4.19
117,2,오후 4:31:02.9,2.97,25.6,3.21,4.09
118,2,오후 4:31:07.9,2.24,22.33,3.4,3.62
119,2,오후 4:31:12.9,1.75,22.98,3.63,3.6
120,2,오후 4:31:17.9,1.75,22.51,3.44,3.73
121,2,오후 4:31:22.9,1.69,23.42,3.87,4.78
122,2,오후 4:31:27.9,2.05,21.08,4.41,4.98
123,2,오후 4:31:32.9,2.35,23.34,3.82,4.57
124,2,오후 4:31:37.9,2.85,26.99,4.46,4.69
125,2,오후 4:31:43.0,1.83,24.95,3.43,3.31
126,2,오후 4:31:48.0,2.26,25.78,4.18,3.13
127,2,오후 4:31:53.0,1.9,25.22,3.48,3.47
128,2,오후 4:31:58.0,2.46,24.5,3.92,4.45
129,2,오후 4:32:03.0,2.87,24.33,3.07,3.56
130,2,오후 4:32:08.0,2.12,25.81,4.44,3.45
131,2,오후 4:32:13.0,2.64,25.3,3.26,3.43
132,2,오후 4:32:18.0,2.67,24.18,3.42,3.42
133,2,오후 4:32:23.0,1.7,23.0,3.38,3.38
134,2,오후 4:32:28.0,2.05,21.4,3.82,4.79
135,2,오후 4:32:33.0,2.45,21.04,4.1,3.06
136,2,오후 4:32:38.0,2.94,27.66,4.28,4.98
137,2,오후 4:32:43.0,1.64,23.53,4.11,3.1
138,2,오후 4:32:48.0,2.64,22.87,3.6,4.92
139,3,오후 4:33:14.3,2.71,24.53,3.27,3.85
140,3,오후 4:33:19.3,1.57,22.7,4.26,3.07
141,3,오후 4:33:24.3,1.89,25.15,3.95,4.49
142,3,오후 4:33:29.3,1.75,26.97,3.4,4.08
143,3,오후 4:33:34.3,2.23,21.79,3.49,3.26
144,3,오후 4:33:39.3,1.55,24.42,3.67,4.69
145,3,오후 4:33:44.3,2.41,23.13,3.68,4.35
146,3,오후 4:33:49.3,2.89,25.56,3.37,4.84
147,3,오후 4:33:54.3,1.88,22.99,3.61,4.77
148,3,오후 4:33:59.3,2.57,21.88,3.34,3.49
149,3,오후 4:34:04.3,2.0,26.83,4.44,1.16
150,3,오후 4:34:09.3,3.2,24.45,3.59,4.61
151,3,오후 4:34:14.3,2.21,24.29,3.61,4.83
152,3,오후 4:34:19.4,1.69,21.52,3.68,4.62
153,3,오후 4:34:24.4,2.63,22.02,4.46,3.64
154,3,오후 4:34:29.4,2.16,26.76,3.5,4.95
155,3,오후 4:34:34.4,2.23,23.33,3.07,3.97
156,3,오후 4:34:39.4,2.69,26.12,4.21,4.91
157,3,오후 4:34:44.4,2.88,21.2,4.33,3.6
158,3,오후 4:34:49.4,2.86,21.69,4.0,3.5
159,3,오후 4:34:54.4,1.83,23.39,3.64,3.27
160,3,오후 4:34:59.4,2.96,26.78,4.19,3.51
161,3,오후 4:35:04.4,2.42,26.78,3.37,3.86
162,3,오후 4:35:09.4,2.56,22.71,3.81,3.37
163,3,오후 4:35:14.4,2.23,26.37,3.57,3.48
164,3,오후 4:35:19.4,1.55,25.83,3.28,4.39
165,3,오후 4:35:24.4,2.29,22.54,4.46,3.55
166,3,오후 4:35:29.4,2.0,24.63,3.91,4.85
167,3,오후 4:35:34.4,2.76,23.81,3.02,3.1
168,3,오후 4:35:39.4,2.17,25.47,3.21,3.03
169,3,오후 4:35:44.4,2.26,26.04,3.74,4.52
170,3,오후 4:35:49.4,2.0,21.91,3.35,3.34
171,3,오후 4:35:54.4,2.04,22.74,4.46,4.29
172,3,오후 4:35:59.4,2.44,21.6,3.63,4.3
173,3,오후 4:36:04.4,2.37,24.18,3.37,3.55
174,3,오후 4:36:09.4,2.77,27.14,3.16,3.06
175,3,오후 4:36:14.4,2.44,25.51,3.6,3.27
176,3,오후 4:36:19.5,2.12,26.71,3.74,4.22
177,3,오후 4:36:24.5,1.94,22.04,3.78,4.47
178,3,오후 4:36:29.5,2.86,25.32,4.4,3.75
179,3,오후 4:36:34.5,2.6,26.38,3.34,4.44
180,3,오후 4:36:39.5,2.24,24.92,4.08,4.74
181,3,오후 4:36:44.5,1.67,25.71,4.1,4.89
182,3,오후 4:36:49.5,2.93,25.83,3.45,4.95
183,3,오후 4:36:54.5,2.78,24.57,3.81,3.2
184,3,오후 4:36:59.5,1.98,21.18,3.05,3.69
185,3,오후 4:37:04.5,2.54,22.53,3.41,4.01
186,3,오후 4:37:09.5,2.06,23.94,3.32,4.34
187,3,오후 4:37:14.5,2.03,23.18,4.39,3.83
188,3,오후 4:37:19.5,2.52,27.98,4.3,4.87
189,3,오후 4:37:24.5,2.87,22.49,3.08,4.82
190,3,오후 4:37:29.5,2.76,24.35,3.85,4.07
191,3,오후 4:37:34.5,2.46,23.47,3.4,4.35
192,3,오후 4:37:39.5,1.62,27.97,3.03,3.15
193,3,오후 4:37:44.5,2.09,24.64,3.02,4.77
194,3,오후 4:37:49.5,1.79,23.77,3.92,4.18
195,3,오후 4:37:54.6,2.49,22.96,3.19,3.13
196,3,오후 4:37:59.6,1.88,26.55,4.36,3.51
197,3,오후 4:38:04.6,1.69,21.27,4.45,4.6
198,3,오후 4:38:09.6,1.95,25.59,4.02,3.12
199,3,오후 4:38:14.6,1.93,27.5,4.16,4.24
200,3,오후 4:38:19.6,2.17,26.15,3.55,4.63
201,3,오후 4:38:24.6,2.39,26.62,4.08,3.12
202,3,오후 4:38:29.6,1.74,25.28,3.98,4.16
203,3,오후 4:38:34.6,2.43,26.22,3.37,4.73
204,3,오후 4:38:39.6,2.25,25.14,3.25,4.18
205,3,오후 4:38:44.6,1.73,26.29,3.32,3.64
206,3,오후 4:38:49.6,2.23,24.87,3.45,3.67
207,3,오후 4:38:54.6,1.55,25.44,3.49,4.62
208,4,오후 4:39:20.5,2.53,21.18,3.18,4.39
209,4,오후 4:39:25.6,2.42,21.43,3.06,4.68
210,4,오후 4:39:30.6,2.72,21.68,3.1,4.8
211,4,오후 4:39:35.6,2.0,25.44,3.56,4.22
212,4,오후 4:39:40.6,2.28,22.1,3.18,4.39
213,4,오후 4:39:45.6,1.93,23.11,3.83,4.54
214,4,오후 4:39:50.6,2.31,24.9,4.44,4.87
215,4,오후 4:39:55.6,2.25,24.37,4.06,3.73
216,4,오후 4:40:00.6,2.98,23.34,3.78,3.91
217,4,오후 4:40:05.6,2.51,22.92,4.02,4.76
218,4,오후 4:40:10.6,2.1,26.94,3.23,4.59
219,4,오후 4:40:15.6,2.01,21.67,4.38,4.25
220,4,오후 4:40:20.6,2.73,22.35,4.06,3.66
221,4,오후 4:40:25.6,2.48,21.23,3.47,4.33
222,4,오후 4:40:30.6,2.89,22.64,3.23,3.8
223,4,오후 4:40:35.6,4.08,27.39,3.77,4.37
224,4,오후 4:40:40.6,2.13,21.14,3.61,3.98
225,4,오후 4:40:45.6,1.65,25.53,4.32,3.44
226,4,오후 4:40:50.6,2.44,26.23,4.28,4.84
227,4,오후 4:40:55.6,2.22,24.85,4.3,3.5
228,4,오후 4:41:00.6,2.51,25.11,3.32,3.8
229,4,오후 4:41:05.7,2.79,26.91,3.4,3.83
230,4,오후 4:41:10.7,2.08,26.3,3.84,3.81
231,4,오후 4:41:15.7,2.24,21.38,3.07,4.37
232,4,오후 4:41:20.7,1.9,24.1,3.02,3.53
233,4,오후 4:41:25.7,2.8,24.01,3.27,4.64
234,4,오후 4:41:30.7,1.83,23.06,4.21,4.24
235,4,오후 4:41:35.7,2.61,26.35,3.01,4.1
236,4,오후 4:41:40.7,2.9,23.02,3.94,4.04
237,4,오후 4:41:45.7,1.73,27.53,3.73,4.69
238,4,오후 4:41:50.7,2.31,23.16,3.36,4.55
239,4,오후 4:41:55.7,1.96,24.82,3.18,4.9
240,4,오후 4:42:00.7,2.37,21.13,3.24,4.26
241,4,오후 4:42:05.7,2.03,27.71,4.35,4.18
242,4,오후 4:42:10.7,2.27,25.34,3.57,3.4
243,4,오후 4:42:15.7,2.18,26.37,3.99,4.15
244,4,오후 4:42:20.7,2.76,27.89,3.05,3.34
245,4,오후 4:42:25.8,2.44,21.21,3.5,4.78
246,4,오후 4:42:30.8,2.63,27.22,3.04,4.34
247,4,오후 4:42:35.8,2.19,22.03,4.34,3.73
248,4,오후 4:42:40.8,2.32,25.06,3.91,4.03
249,4,오후 4:42:45.8,1.84,22.77,3.89,3.85
250,4,오후 4:42:50.8,2.57,23.76,3.67,3.68
251,4,오후 4:42:55.8,2.95,24.07,3.54,3.34
252,4,오후 4:43:00.8,1.57,27.92,3.05,3.08
253,4,오후 4:43:05.8,1.99,26.05,3.9,3.83
254,4,오후 4:43:10.8,2.94,22.88,3.35,4.5
255,4,오후 4:43:15.8,2.31,26.97,3.08,3.19
256,4,오후 4:43:20.8,2.28,25.55,3.91,3.72
257,4,오후 4:43:25.8,2.33,23.81,3.21,3.67
258,4,오후 4:43:30.8,2.77,26.23,3.96,1.4
259,4,오후 4:43:35.8,1.86,21.41,3.24,4.78
260,4,오후 4:43:40.8,2.81,27.36,3.91,4.43
261,4,오후 4:43:45.8,1.82,24.78,3.27,4.06
262,4,오후 4:43:50.8,1.62,23.22,4.13,3.6
263,4,오후 4:43:55.8,1.98,24.23,4.14,4.6
264,4,오후 4:44:00.8,2.38,27.12,3.94,3.98
265,4,오후 4:44:05.8,2.05,23.4,3.88,3.18
266,4,오후 4:44:10.8,2.97,22.29,3.5,3.39
267,4,오후 4:44:15.9,2.55,23.85,3.48,3.57
268,4,오후 4:44:20.9,2.6,23.42,3.09,4.05
269,4,오후 4:44:25.9,2.31,26.14,3.26,4.44
270,4,오후 4:44:30.9,2.75,25.96,3.91,3.96
271,4,오후 4:44:35.9,1.82,21.26,4.46,3.17
272,4,오후 4:44:40.9,2.71,27.16,3.76,4.21
273,4,오후 4:44:45.9,2.42,22.39,3.83,3.73
274,4,오후 4:44:50.9,2.19,24.38,3.11,3.76
275,4,오후 4:44:55.9,1.75,23.35,3.55,3.9
276,4,오후 4:45:00.9,1.87,27.33,3.27,4.11
277,5,오후 4:45:28.5,2.25,26.75,3.92,3.62
278,5,오후 4:45:33.5,2.57,24.1,3.96,4.85
279,5,오후 4:45:38.5,2.08,21.74,3.38,3.31
280,5,오후 4:45:43.5,2.26,26.98,3.32,4.86
281,5,오후 4:45:48.5,2.28,21.66,3.64,4.79
282,5,오후 4:45:53.5,1.56,26.04,3.99,4.93
283,5,오후 4:45:58.5,2.63,22.91,4.03,3.73
284,5,오후 4:46:03.5,2.39,25.45,3.62,3.46
285,5,오후 4:46:08.5,1.72,21.77,3.97,4.89
286,5,오후 4:46:13.5,1.51,21.49,3.05,4.68
287,5,오후 4:46:18.5,2.87,22.93,3.85,3.66
288,5,오후 4:46:23.5,2.01,23.81,3.5,4.56
289,5,오후 4:46:28.5,2.61,21.51,3.27,3.11
290,5,오후 4:46:33.6,1.61,23.34,4.19,4.24
291,5,오후 4:46:38.6,1.51,24.77,3.48,4.07
292,5,오후 4:46:43.6,1.94,21.52,3.87,4.04
293,5,오후 4:46:48.6,2.0,22.97,3.3,3.22
294,5,오후 4:46:53.6,2.45,26.93,3.71,4.13
295,5,오후 4:46:58.6,2.07,24.46,3.14,3.24
296,5,오후 4:47:03.6,2.14,21.67,4.04,4.81
297,5,오후 4:47:08.6,2.0,27.34,4.1,4.2
298,5,오후 4:47:13.6,2.75,22.8,3.92,3.26
299,5,오후 4:47:18.6,2.89,22.49,3.02,4.85
300,5,오후 4:47:23.6,2.36,27.57,3.91,3.56
301,5,오후 4:47:28.6,2.47,23.97,3.45,3.74
302,5,오후 4:47:33.6,2.93,24.39,3.95,3.2
303,5,오후 4:47:38.6,1.76,23.44,3.22,4.6
304,5,오후 4:47:43.6,1.81,27.79,3.06,3.26
305,5,오후 4:47:48.6,3.12,24.19,3.53,3.74
306,5,오후 4:47:53.7,2.34,23.92,4.17,3.72
307,5,오후 4:47:58.7,2.86,23.93,4.15,3.69
308,5,오후 4:48:03.7,2.06,25.04,4.24,4.06
309,5,오후 4:48:08.7,2.4,23.89,3.19,3.69
310,5,오후 4:48:13.7,2.57,26.54,4.36,3.38
311,5,오후 4:48:18.7,1.99,25.72,4.08,3.02
312,5,오후 4:48:23.7,2.35,23.42,3.68,3.01
313,5,오후 4:48:28.7,2.4,21.31,4.21,4.3
314,5,오후 4:48:33.7,2.9,22.67,3.22,4.0
315,5,오후 4:48:38.7,2.11,23.34,3.79,3.34
316,5,오후 4:48:43.7,2.2,22.74,3.25,3.64
317,5,오후 4:48:48.7,1.63,25.68,3.9,3.8
318,5,오후 4:48:53.7,2.69,25.09,4.45,4.3
319,5,오후 4:48:58.7,2.59,21.3,3.46,3.28
320,5,오후 4:49:03.7,2.1,22.98,3.84,3.52
321,5,오후 4:49:08.7,2.11,24.38,3.43,4.61
322,5,오후 4:49:13.7,2.72,27.03,3.8,4.57
323,5,오후 4:49:18.7,2.37,26.06,3.31,4.55
324,5,오후 4:49:23.7,1.69,27.23,3.13,4.25
325,5,오후 4:49:28.7,2.78,21.23,3.24,3.04
326,5,오후 4:49:33.8,1.91,23.0,3.85,4.81
327,5,오후 4:49:38.8,1.68,23.56,3.89,3.16
328,5,오후 4:49:43.8,2.91,22.04,4.04,3.66
329,5,오후 4:49:48.8,1.57,24.21,4.47,4.46
330,5,오후 4:49:53.8,2.09,27.64,3.44,3.14
331,5,오후 4:49:58.8,2.73,25.22,3.92,4.56
332,5,오후 4:50:03.8,2.13,27.89,3.7,3.48
333,5,오후 4:50:08.8,3.64,23.37,4.08,3.29
334,5,오후 4:50:13.8,2.03,25.44,3.47,3.11
335,5,오후 4:50:18.8,1.85,26.36,4.25,4.71
336,5,오후 4:50:23.8,2.17,27.99,3.69,3.7
337,5,오후 4:50:28.8,2.84,24.24,3.57,3.32
338,5,오후 4:50:33.8,1.62,22.55,3.27,3.3
339,5,오후 4:50:38.8,2.76,26.55,3.02,4.2
340,5,오후 4:50:43.8,1.81,27.14,3.12,4.28
341,5,오후 4:50:48.8,1.73,27.66,4.06,4.95
342,5,오후 4:50:53.8,1.6,22.36,4.05,3.52
343,5,오후 4:50:58.8,2.93,21.17,4.4,4.13
344,5,오후 4:51:03.8,2.22,22.12,3.77,3.48
345,5,오후 4:51:08.8,2.09,24.05,3.46,4.68
346,6,오후 4:51:34.0,2.76,24.43,3.44,3.35
347,6,오후 4:51:39.0,2.9,25.48,4.2,4.47
348,6,오후 4:51:44.0,2.65,25.92,3.99,4.61
349,6,오후 4:51:49.0,1.79,27.52,4.35,3.54
350,6,오후 4:51:54.0,1.73,22.67,4.12,3.58
351,6,오후 4:51:59.0,1.83,21.26,4.16,3.48
352,6,오후 4:52:04.0,2.65,27.39,4.44,3.2
353,6,오후 4:52:09.0,3.7,22.27,2.34,1.75
354,6,오후 4:52:14.0,2.18,26.79,3.44,4.81
355,6,오후 4:52:19.0,1.94,27.68,3.3,3.92
356,6,오후 4:52:24.0,2.22,23.89,3.27,4.85
357,6,오후 4:52:29.0,2.3,22.14,3.93,4.35
358,6,오후 4:52:34.0,2.89,25.76,3.82,3.85
359,6,오후 4:52:39.1,2.84,23.95,3.37,3.05
360,6,오후 4:52:44.1,2.56,23.41,3.34,4.23
361,6,오후 4:52:49.1,2.9,24.96,3.29,3.14
362,6,오후 4:52:54.1,2.71,24.85,3.44,3.58
363,6,오후 4:52:59.1,2.63,27.81,4.26,4.37
364,6,오후 4:53:04.1,1.78,25.36,3.22,3.06
365,6,오후 4:53:09.1,2.97,23.48,3.85,3.75
366,6,오후 4:53:14.1,2.36,23.41,3.54,3.6
367,6,오후 4:53:19.1,2.97,27.21,3.22,4.0
368,6,오후 4:53:24.1,1.54,24.56,4.49,4.9
369,6,오후 4:53:29.1,1.59,27.71,4.28,3.2
370,6,오후 4:53:34.1,2.02,21.34,4.08,3.62
371,6,오후 4:53:39.1,2.41,24.19,3.82,4.31
372,6,오후 4:53:44.1,2.3,27.16,4.16,4.05
373,6,오후 4:53:49.1,1.87,24.99,3.28,3.66
374,6,오후 4:53:54.1,4.75,19.82,4.09,4.04
375,6,오후 4:53:59.1,4.66,25.01,3.48,2.14
376,6,오후 4:54:04.1,2.64,23.79,3.22,3.54
377,6,오후 4:54:09.1,2.07,26.07,3.45,4.9
378,6,오후 4:54:14.1,2.73,25.09,3.61,4.52
379,6,오후 4:54:19.1,2.41,24.81,4.35,4.44
380,6,오후 4:54:24.2,2.13,23.59,3.12,3.52
381,6,오후 4:54:29.2,2.54,24.93,3.07,3.85
382,6,오후 4:54:34.2,2.44,24.05,3.33,3.95
383,6,오후 4:54:39.2,2.28,21.02,4.23,3.47
384,6,오후 4:54:44.2,2.57,26.64,4.09,3.63
385,6,오후 4:54:49.2,1.99,25.59,4.05,3.99
386,6,오후 4:54:54.2,1.66,23.81,3.95,4.66
387,6,오후 4:54:59.2,2.12,26.19,4.28,4.02
388,6,오후 4:55:04.2,1.67,25.25,4.45,3.43
389,6,오후 4:55:09.2,2.39,26.0,4.27,3.36
390,6,오후 4:55:14.2,2.25,25.76,4.42,4.78
391,6,오후 4:55:19.2,1.62,22.51,4.2,4.5
392,6,오후 4:55:24.2,2.42,21.68,3.99,3.83
393,6,오후 4:55:29.2,2.99,24.0,3.9,4.87
394,6,오후 4:55:34.2,1.64,26.97,3.64,3.46
395,6,오후 4:55:39.2,2.34,27.44,3.89,4.11
396,6,오후 4:55:44.2,2.02,21.77,4.16,3.13
397,6,오후 4:55:49.2,1.81,25.01,3.27,3.82
398,6,오후 4:55:54.2,1.95,25.96,3.74,3.43
399,6,오후 4:55:59.2,2.86,26.62,3.8,3.25
400,6,오후 4:56:04.2,1.7,24.83,3.55,4.5
401,6,오후 4:56:09.3,1.8,22.1,3.44,4.07
402,6,오후 4:56:14.3,1.72,24.56,3.24,3.52
403,6,오후 4:56:19.3,2.19,21.94,4.28,3.26
404,6,오후 4:56:24.3,2.24,24.9,4.12,3.41
405,6,오후 4:56:29.3,2.2,25.26,3.2,4.13
406,6,오후 4:56:34.3,2.32,27.12,3.02,3.77
407,6,오후 4:56:39.3,2.06,24.19,3.28,4.02
408,6,오후 4:56:44.3,1.75,24.38,4.09,4.33
409,6,오후 4:56:49.3,1.77,24.85,3.82,3.36
410,6,오후 4:56:54.3,2.09,21.59,4.16,4.79
411,6,오후 4:56:59.3,2.83,26.18,4.32,3.44
412,6,오후 4:57:04.3,2.38,25.56,3.6,4.33
413,6,오후 4:57:09.3,2.15,21.67,4.21,3.23
414,6,오후 4:57:14.3,1.69,24.27,4.17,3.11
415,7,오후 4:57:40.5,2.79,25.43,3.31,4.72
416,7,오후 4:57:45.5,1.79,21.3,3.06,4.29
417,7,오후 4:57:50.6,2.4,27.96,4.31,4.27
418,7,오후 4:57:55.6,2.33,24.0,3.04,3.3
419,7,오후 4:58:00.6,2.89,26.79,3.96,4.4
420,7,오후 4:58:05.6,1.98,24.32,4.32,4.74
421,7,오후 4:58:10.6,2.1,22.68,3.99,4.55
422,7,오후 4:58:15.6,2.37,24.29,3.51,3.42
423,7,오후 4:58:20.6,2.0,22.5,3.4,3.05
424,7,오후 4:58:25.6,1.8,23.73,3.98,3.82
425,7,오후 4:58:30.6,2.49,21.73,3.22,4.3
426,7,오후 4:58:35.6,2.33,23.08,4.18,4.26
427,7,오후 4:58:40.6,2.71,24.06,3.29,4.78
428,7,오후 4:58:45.6,2.13,21.56,3.4,3.65
429,7,오후 4:58:50.6,1.87,21.45,3.83,4.08
430,7,오후 4:58:55.6,1.97,23.91,3.34,4.52
431,7,오후 4:59:00.6,1.7,26.11,3.35,3.28
432,7,오후 4:59:05.7,2.15,23.19,4.18,4.36
433,7,오후 4:59:10.7,1.73,23.01,4.35,4.13
434,7,오후 4:59:15.7,1.53,25.03,4.09,3.69
435,7,오후 4:59:20.7,2.27,21.24,4.4,3.59
436,7,오후 4:59:25.7,1.89,25.3,3.04,4.91
437,7,오후 4:59:30.7,2.63,25.39,3.29,4.33
438,7,오후 4:59:35.7,2.94,27.42,4.08,3.56
439,7,오후 4:59:40.7,2.39,24.35,4.08,3.37
440,7,오후 4:59:45.7,2.99,21.4,3.86,3.78
441,7,오후 4:59:50.7,1.56,25.99,3.78,3.43
442,7,오후 4:59:55.7,2.71,25.12,4.12,3.85
443,7,오후 5:00:00.7,2.99,23.47,3.12,4.42
444,7,오후 5:00:05.7,1.55,24.73,3.51,3.43
445,7,오후 5:00:10.7,2.39,21.26,4.02,4.08
446,7,오후 5:00:15.7,2.88,25.55,3.36,4.45
447,7,오후 5:00:20.7,1.93,25.18,3.63,4.17
448,7,오후 5:00:25.7,1.74,21.84,3.27,3.02
449,7,오후 5:00:30.7,2.52,26.12,4.33,3.52
450,7,오후 5:00:35.7,1.82,24.5,3.68,3.46
