Index,Lot,Time,pH,Temp,Current,Voltage
340,5,오후 4:52:32.6,2.02,22.42,4.43,4.29
341,5,오후 4:52:37.6,2.81,27.42,4.47,3.58
342,5,오후 4:52:42.6,2.18,22.92,4.23,4.57
343,5,오후 4:52:47.6,1.51,24.15,3.41,3.91
344,5,오후 4:52:52.6,2.02,27.54,3.21,3.51
345,5,오후 4:52:57.6,2.88,23.15,4.13,4.62
346,6,오후 4:53:23.2,2.4,21.42,3.7,3.19
347,6,오후 4:53:28.2,1.55,22.23,4.45,4.14
348,6,오후 4:53:33.2,1.61,23.99,3.08,3.49
349,6,오후 4:53:38.2,2.7,26.24,3.68,4.95
350,6,오후 4:53:43.2,2.62,27.99,3.39,3.98
351,6,오후 4:53:48.2,1.61,23.22,3.88,4.37
352,6,오후 4:53:53.2,2.76,27.64,3.46,3.3
353,6,오후 4:53:58.2,1.82,23.23,3.84,4.7
354,6,오후 4:54:03.2,2.9,24.48,3.45,4.57
355,6,오후 4:54:08.2,2.93,21.72,3.83,4.43
356,6,오후 4:54:13.2,2.63,27.18,3.61,3.34
357,6,오후 4:54:18.2,2.29,23.52,4.07,4.06
358,6,오후 4:54:23.2,1.64,25.17,3.67,4.69
359,6,오후 4:54:28.2,1.74,25.99,3.57,4.64
360,6,오후 4:54:33.2,1.9,26.74,3.25,3.31
361,6,오후 4:54:38.3,2.3,23.45,3.45,4.86
362,6,오후 4:54:43.3,2.87,24.36,3.79,3.58
363,6,오후 4:54:48.3,2.21,21.9,4.04,4.18
364,6,오후 4:54:53.3,2.96,22.28,4.4,3.97
365,6,오후 4:54:58.3,2.33,22.38,4.28,3.48
366,6,오후 4:55:03.3,1.98,24.97,3.04,4.92
367,6,오후 4:55:08.3,1.57,21.76,4.43,3.96
368,6,오후 4:55:13.3,1.93,21.05,4.17,4.77
369,6,오후 4:55:18.3,2.57,23.44,3.39,4.84
370,6,오후 4:55:23.3,1.51,25.66,4.24,4.26
371,6,오후 4:55:28.3,2.61,24.23,3.17,3.85
372,6,오후 4:55:33.3,2.16,24.0,4.11,4.88
373,6,오후 4:55:38.3,2.63,26.9,4.43,4.4
374,6,오후 4:55:43.3,2.58,24.82,3.36,4.84
375,6,오후 4:55:48.3,2.38,26.96,4.17,3.45
376,6,오후 4:55:53.3,2.74,23.98,3.55,3.53
377,6,오후 4:55:58.3,1.69,23.49,4.49,3.27
378,6,오후 4:56:03.3,1.72,25.23,4.36,4.81
379,6,오후 4:56:08.3,1.95,22.07,3.98,3.43
380,6,오후 4:56:13.3,2.96,27.4,3.37,3.3
381,6,오후 4:56:18.3,2.78,22.08,3.71,4.44
382,6,오후 4:56:23.4,2.9,21.38,3.36,4.5
383,6,오후 4:56:28.4,1.55,22.93,3.96,4.44
384,6,오후 4:56:33.4,2.54,22.31,4.11,3.88
385,6,오후 4:56:38.4,2.05,21.52,4.07,3.78
386,6,오후 4:56:43.4,1.52,21.13,3.94,4.5
387,6,오후 4:56:48.4,2.94,24.4,3.07,3.5
388,6,오후 4:56:53.4,1.95,25.29,3.58,1.93
389,6,오후 4:56:58.4,1.87,25.23,3.71,3.33
390,6,오후 4:57:03.4,1.96,23.46,4.18,4.3
391,6,오후 4:57:08.4,2.37,25.64,3.24,4.2
392,6,오후 4:57:13.4,2.2,21.86,3.93,3.09
393,6,오후 4:57:18.4,2.23,22.46,3.35,3.27
394,6,오후 4:57:23.4,2.42,27.2,3.94,4.23
395,6,오후 4:57:28.4,2.75,24.77,3.51,4.07
396,6,오후 4:57:33.4,1.68,23.46,4.05,4.49
397,6,오후 4:57:38.4,2.1,26.25,3.08,4.85
398,6,오후 4:57:43.4,1.73,21.99,4.06,4.31
399,6,오후 4:57:48.4,2.89,26.38,3.79,4.72
400,6,오후 4:57:53.4,2.46,23.29,3.09,3.05
401,6,오후 4:57:58.4,2.28,26.4,3.87,4.46
402,6,오후 4:58:03.5,2.58,21.9,3.76,4.08
403,6,오후 4:58:08.5,1.58,26.74,3.52,3.55
404,6,오후 4:58:13.5,2.79,27.23,3.54,4.84
405,6,오후 4:58:18.5,2.72,21.86,3.25,4.37
406,6,오후 4:58:23.5,1.66,27.61,4.16,3.95
407,6,오후 4:58:28.5,1.84,23.93,3.91,3.51
408,6,오후 4:58:33.5,1.64,26.33,3.57,3.63
409,6,오후 4:58:38.5,1.64,21.13,3.12,3.43
410,6,오후 4:58:43.5,2.83,22.77,4.44,4.98
411,6,오후 4:58:48.5,2.34,27.25,3.21,3.71
412,6,오후 4:58:53.5,2.87,27.19,3.67,4.62
413,6,오후 4:58:58.5,2.2,25.74,3.69,3.47
414,6,오후 4:59:03.5,2.15,25.48,4.0,3.32
415,7,오후 4:59:28.6,2.08,24.01,3.61,4.24
416,7,오후 4:59:33.6,2.47,23.53,4.2,3.7
417,7,오후 4:59:38.6,2.84,27.91,3.22,4.44
418,7,오후 4:59:43.7,2.77,22.5,4.24,3.03
419,7,오후 4:59:48.7,2.58,25.32,3.61,3.44
420,7,오후 4:59:53.7,1.89,24.55,3.9,3.29
421,7,오후 4:59:58.7,1.56,23.31,3.33,4.18
422,7,오후 5:00:03.7,2.19,24.69,4.49,4.78
423,7,오후 5:00:08.7,2.79,26.87,3.03,3.45
424,7,오후 5:00:13.7,1.63,25.68,4.02,3.85
425,7,오후 5:00:18.7,2.2,21.47,4.48,3.29
426,7,오후 5:00:23.7,1.61,23.0,3.75,4.56
427,7,오후 5:00:28.7,1.65,21.74,3.33,3.78
428,7,오후 5:00:33.7,2.86,25.64,3.74,3.83
429,7,오후 5:00:38.7,2.11,22.63,4.24,3.44
430,7,오후 5:00:43.7,2.12,27.77,3.54,3.31
431,7,오후 5:00:48.7,2.08,25.57,3.87,4.13
432,7,오후 5:00:53.7,1.52,26.68,4.29,3.31
433,7,오후 5:00:58.7,2.34,27.54,3.48,4.2
434,7,오후 5:01:03.7,1.65,26.28,3.97,4.02
435,7,오후 5:01:08.7,1.94,27.56,3.26,3.27
436,7,오후 5:01:13.8,2.27,27.41,3.64,3.86
437,7,오후 5:01:18.8,2.07,23.58,4.02,3.26
438,7,오후 5:01:23.8,2.36,22.34,4.02,3.28
439,7,오후 5:01:28.8,2.01,23.9,4.01,4.81
440,7,오후 5:01:33.8,2.92,23.18,3.76,4.98
441,7,오후 5:01:38.8,2.94,27.79,3.99,4.29
442,7,오후 5:01:43.8,2.01,24.87,4.34,4.21
443,7,오후 5:01:48.8,2.62,25.89,4.2,4.23
444,7,오후 5:01:53.8,2.5,24.98,3.17,4.29
445,7,오후 5:01:58.8,2.58,26.23,4.25,4.24
446,7,오후 5:02:03.8,1.76,27.57,4.0,4.82
447,7,오후 5:02:08.8,1.6,24.42,3.72,3.41
448,7,오후 5:02:13.8,1.73,22.88,4.24,4.13
449,7,오후 5:02:18.8,2.62,27.36,4.23,4.72
450,7,오후 5:02:23.8,2.35,27.79,3.94,4.53
