Index,Lot,Time,pH,Temp,Current,Voltage
54,1,오후 4:30:41.2,1.83,22.42,3.37,3.09
55,1,오후 4:30:46.2,2.24,23.78,4.34,4.63
56,1,오후 4:30:51.2,2.76,25.46,3.62,4.2
57,1,오후 4:30:56.2,1.75,26.16,3.91,4.12
58,1,오후 4:31:01.2,2.06,24.12,3.35,4.8
59,1,오후 4:31:06.2,2.36,21.87,3.65,4.85
60,1,오후 4:31:11.2,1.86,22.71,3.85,4.02
61,1,오후 4:31:16.2,2.43,24.42,3.96,4.86
62,1,오후 4:31:21.2,1.58,27.18,3.55,3.58
63,1,오후 4:31:26.2,2.95,23.37,4.27,4.41
64,1,오후 4:31:31.3,2.49,24.84,3.62,3.98
65,1,오후 4:31:36.3,2.88,23.8,3.29,3.53
66,1,오후 4:31:41.3,2.84,23.21,3.58,4.63
67,1,오후 4:31:46.3,2.18,21.42,3.26,4.24
68,1,오후 4:31:51.3,2.71,23.94,3.98,4.86
69,1,오후 4:31:56.3,1.96,23.21,3.33,3.19
70,2,오후 4:32:23.8,2.1,22.66,4.48,4.88
71,2,오후 4:32:28.8,2.43,22.04,3.95,3.24
72,2,오후 4:32:33.9,2.04,25.79,3.3,4.12
73,2,오후 4:32:38.9,1.76,22.06,3.38,3.81
74,2,오후 4:32:43.9,2.47,21.17,3.08,3.36
75,2,오후 4:32:48.9,1.79,26.69,3.99,3.63
76,2,오후 4:32:53.9,1.79,21.76,3.84,4.83
77,2,오후 4:32:58.9,2.27,23.41,3.9,3.24
78,2,오후 4:33:03.9,2.98,21.15,4.32,4.26
79,2,오후 4:33:08.9,1.86,24.36,3.35,4.12
80,2,오후 4:33:13.9,2.79,24.95,4.09,4.81
81,2,오후 4:33:18.9,1.89,24.74,3.51,4.62
82,2,오후 4:33:23.9,1.88,23.64,3.65,4.81
83,2,오후 4:33:28.9,1.88,27.64,3.55,4.81
84,2,오후 4:33:33.9,2.89,24.92,3.69,3.2
85,2,오후 4:33:38.9,2.96,25.57,3.28,3.71
86,2,오후 4:33:43.9,2.89,27.56,3.26,4.92
87,2,오후 4:33:48.9,2.33,26.94,4.47,3.73
88,2,오후 4:33:53.9,2.33,25.87,4.38,3.19
89,2,오후 4:33:58.9,2.87,26.31,3.53,4.35
90,2,오후 4:34:03.9,1.59,27.02,4.4,3.23
91,2,오후 4:34:08.9,1.73,25.64,3.13,4.06
92,2,오후 4:34:13.9,2.01,26.69,3.37,3.6
93,2,오후 4:34:18.9,2.38,25.33,3.8,3.94
94,2,오후 4:34:23.9,2.56,21.24,4.39,3.42
95,2,오후 4:34:28.9,2.05,26.98,4.09,4.2
96,2,오후 4:34:34.0,1.57,21.81,3.63,4.83
97,2,오후 4:34:39.0,1.8,23.33,4.29,3.9
98,2,오후 4:34:44.0,2.57,21.75,3.87,3.04
99,2,오후 4:34:49.0,2.52,21.66,3.74,3.99
100,2,오후 4:34:54.0,2.21,24.88,4.25,4.67
101,2,오후 4:34:59.0,2.69,25.25,3.74,4.67
102,2,오후 4:35:04.0,1.95,24.84,3.98,4.21
103,2,오후 4:35:09.0,2.31,23.78,3.44,4.33
104,2,오후 4:35:14.0,2.38,21.83,3.51,4.59
105,2,오후 4:35:19.0,1.69,25.14,4.01,4.73
106,2,오후 4:35:24.0,4.21,26.19,4.19,4.64
107,2,오후 4:35:29.0,2.03,26.3,3.09,4.2
108,2,오후 4:35:34.0,2.15,25.87,3.76,4.4
109,2,오후 4:35:39.0,1.77,24.57,3.96,4.5
110,2,오후 4:35:44.0,2.07,26.54,3.86,3.63
111,2,오후 4:35:49.0,2.77,27.07,3.19,4.33
112,2,오후 4:35:54.1,1.73,27.21,3.77,4.24
113,2,오후 4:35:59.1,2.46,25.42,3.96,4.6
114,2,오후 4:36:04.1,2.64,23.25,3.58,3.14
115,2,오후 4:36:09.1,2.97,24.21,4.46,3.7
116,2,오후 4:36:14.1,1.79,24.38,3.85,3.16
117,2,오후 4:36:19.1,2.4,23.71,3.04,4.82
118,2,오후 4:36:24.1,2.47,26.16,3.63,4.43
119,2,오후 4:36:29.1,2.29,27.96,4.28,4.26
120,2,오후 4:36:34.1,2.12,21.79,4.01,4.31
121,2,오후 4:36:39.1,2.65,26.35,3.69,4.52
122,2,오후 4:36:44.1,2.04,25.02,3.02,4.24
123,2,오후 4:36:49.1,2.12,22.59,4.07,4.23
124,2,오후 4:36:54.1,2.85,27.14,3.03,3.58
125,2,오후 4:36:59.1,2.09,21.84,3.94,3.7
126,2,오후 4:37:04.1,1.83,22.59,3.58,3.26
127,2,오후 4:37:09.1,2.7,26.48,3.39,3.21
128,2,오후 4:37:14.1,2.7,25.79,3.72,3.58
129,2,오후 4:37:19.1,3.23,23.25,2.28,3.2
130,2,오후 4:37:24.1,1.71,25.04,3.71,4.8
131,2,오후 4:37:29.1,2.18,22.39,3.82,3.27
132,2,오후 4:37:34.1,2.83,22.72,4.26,4.17
133,2,오후 4:37:39.1,1.88,27.77,3.95,3.2
134,2,오후 4:37:44.2,2.61,24.54,3.39,4.17
135,2,오후 4:37:49.2,2.17,27.04,3.42,4.38
136,2,오후 4:37:54.2,1.6,22.44,3.45,4.12
137,2,오후 4:37:59.2,2.26,23.96,3.29,3.1
138,2,오후 4:38:04.2,1.95,23.89,3.82,3.58
139,3,오후 4:38:31.1,2.73,23.62,3.35,3.54
140,3,오후 4:38:36.1,2.52,23.71,3.44,4.01
141,3,오후 4:38:41.1,2.43,27.5,3.33,4.72
142,3,오후 4:38:46.1,2.73,26.41,3.9,4.14
143,3,오후 4:38:51.1,2.35,26.91,4.44,3.37
144,3,오후 4:38:56.1,2.26,21.99,3.09,4.23
145,3,오후 4:39:01.1,2.45,25.14,3.04,3.47
146,3,오후 4:39:06.1,1.92,26.64,3.58,4.53
147,3,오후 4:39:11.1,2.01,27.99,3.45,3.33
148,3,오후 4:39:16.1,2.18,26.37,3.1,3.32
149,3,오후 4:39:21.1,2.01,24.36,3.07,3.6
150,3,오후 4:39:26.2,1.91,27.97,4.29,3.89
151,3,오후 4:39:31.2,2.01,26.2,3.92,4.97
152,3,오후 4:39:36.2,1.78,23.49,3.11,4.69
153,3,오후 4:39:41.2,2.02,24.77,4.39,4.85
154,3,오후 4:39:46.2,1.77,24.81,3.84,3.46
155,3,오후 4:39:51.2,1.99,22.32,4.21,3.1
156,3,오후 4:39:56.2,2.08,23.18,3.96,4.75
157,3,오후 4:40:01.2,2.3,24.26,4.32,3.38
158,3,오후 4:40:06.2,1.85,23.98,3.75,3.79
159,3,오후 4:40:11.2,2.68,22.49,4.19,3.81
160,3,오후 4:40:16.2,1.52,25.06,4.42,4.66
161,3,오후 4:40:21.2,2.87,27.54,4.27,4.71
162,3,오후 4:40:26.2,2.06,21.93,4.41,3.97
163,3,오후 4:40:31.2,2.0,24.23,3.35,3.64
164,3,오후 4:40:36.2,2.92,21.37,3.59,3.45
165,3,오후 4:40:41.2,2.76,26.22,3.72,3.62
166,3,오후 4:40:46.2,2.94,27.67,3.87,4.69
167,3,오후 4:40:51.2,2.93,19.49,3.27,4.39
168,3,오후 4:40:56.2,1.76,23.81,3.65,4.85
169,3,오후 4:41:01.2,2.34,24.32,3.24,3.79
170,3,오후 4:41:06.2,2.57,27.89,3.3,4.67
171,3,오후 4:41:11.3,1.62,23.7,4.33,4.63
172,3,오후 4:41:16.3,2.9,22.56,3.95,3.06
173,3,오후 4:41:21.3,2.44,25.61,4.16,4.42
174,3,오후 4:41:26.3,1.74,21.4,3.32,4.13
175,3,오후 4:41:31.3,2.1,27.88,3.35,4.02
176,3,오후 4:41:36.3,2.4,23.32,3.13,4.42
177,3,오후 4:41:41.3,2.27,25.21,3.61,4.36
178,3,오후 4:41:46.3,1.78,21.99,3.05,3.04
179,3,오후 4:41:51.3,5.24,24.15,4.2,4.71
180,3,오후 4:41:56.3,1.56,25.06,3.88,3.85
181,3,오후 4:42:01.3,2.06,26.72,3.55,3.81
182,3,오후 4:42:06.3,1.58,25.22,4.43,4.69
183,3,오후 4:42:11.3,2.68,23.62,3.53,3.67
184,3,오후 4:42:16.3,1.9,27.99,3.59,4.19
185,3,오후 4:42:21.3,2.18,27.41,3.13,4.62
186,3,오후 4:42:26.3,1.78,27.13,3.54,4.33
187,3,오후 4:42:31.3,2.05,27.08,3.1,4.48
188,3,오후 4:42:36.3,1.58,21.77,3.93,4.3
189,3,오후 4:42:41.3,1.89,21.48,4.31,3.63
190,3,오후 4:42:46.3,2.46,26.08,3.18,3.4
191,3,오후 4:42:51.3,3.57,22.63,3.16,1.85
192,3,오후 4:42:56.3,1.85,27.14,4.07,4.01
193,3,오후 4:43:01.3,2.79,24.19,3.19,3.21
194,3,오후 4:43:06.4,2.03,25.26,3.12,3.34
195,3,오후 4:43:11.4,2.3,26.32,3.9,3.56
196,3,오후 4:43:16.4,2.33,24.01,3.55,3.56
197,3,오후 4:43:21.4,2.54,26.63,3.99,3.53
198,3,오후 4:43:26.4,2.03,26.67,3.39,4.12
199,3,오후 4:43:31.4,1.77,21.8,3.31,3.99
200,3,오후 4:43:36.4,2.64,24.45,3.45,3.67
201,3,오후 4:43:41.4,1.86,23.33,3.46,3.07
202,3,오후 4:43:46.4,2.44,22.0,3.15,4.74
203,3,오후 4:43:51.4,2.06,23.93,3.84,3.73
204,3,오후 4:43:56.4,2.69,27.58,4.47,4.94
205,3,오후 4:44:01.4,2.79,27.48,4.19,4.0
206,3,오후 4:44:06.4,1.93,24.01,3.88,4.68
207,3,오후 4:44:11.4,1.64,22.06,3.79,3.72
208,4,오후 4:44:37.8,2.08,26.26,3.17,4.03
209,4,오후 4:44:42.8,2.88,22.15,3.22,4.1
210,4,오후 4:44:47.8,2.68,26.52,3.96,3.28
211,4,오후 4:44:52.8,1.99,23.45,3.93,3.54
212,4,오후 4:44:57.8,2.11,24.72,3.3,3.67
213,4,오후 4:45:02.8,2.81,23.43,4.44,3.72
214,4,오후 4:45:07.8,2.32,21.73,3.1,3.53
215,4,오후 4:45:12.8,2.02,23.81,3.24,3.69
216,4,오후 4:45:17.8,1.99,27.09,3.69,3.8
217,4,오후 4:45:22.8,2.93,23.76,3.54,4.14
218,4,오후 4:45:27.8,2.22,24.32,4.01,3.35
219,4,오후 4:45:32.8,2.51,24.1,3.75,3.87
220,4,오후 4:45:37.8,2.72,23.07,4.48,4.18
221,4,오후 4:45:42.8,2.1,23.44,4.32,4.12
222,4,오후 4:45:47.8,2.76,25.09,4.26,3.62
223,4,오후 4:45:52.8,2.47,25.97,3.55,3.28
224,4,오후 4:45:57.8,1.52,22.83,4.25,4.47
225,4,오후 4:46:02.8,2.6,25.91,3.77,4.49
226,4,오후 4:46:07.8,1.53,24.66,3.04,3.62
227,4,오후 4:46:12.8,1.81,22.68,3.24,3.42
228,4,오후 4:46:17.8,1.99,22.67,4.2,4.35
229,4,오후 4:46:22.9,2.24,24.4,3.6,3.05
230,4,오후 4:46:27.9,2.65,21.37,3.8,4.32
231,4,오후 4:46:32.9,2.91,22.93,3.63,4.49
232,4,오후 4:46:37.9,2.04,24.03,3.62,3.7
233,4,오후 4:46:42.9,2.21,21.57,3.83,3.51
234,4,오후 4:46:47.9,2.1,24.4,4.19,3.65
235,4,오후 4:46:52.9,2.6,25.35,3.05,3.94
236,4,오후 4:46:57.9,1.83,23.61,3.62,4.47
237,4,오후 4:47:02.9,2.74,21.1,3.9,4.12
238,4,오후 4:47:07.9,2.13,21.61,3.33,4.08
239,4,오후 4:47:12.9,2.01,22.59,4.16,3.45
240,4,오후 4:47:17.9,2.72,23.79,3.62,4.58
241,4,오후 4:47:22.9,2.32,22.47,3.11,4.06
242,4,오후 4:47:27.9,2.42,24.83,4.01,3.82
243,4,오후 4:47:32.9,1.8,27.2,3.88,3.92
244,4,오후 4:47:37.9,1.84,26.75,4.47,3.11
245,4,오후 4:47:42.9,2.89,24.96,3.28,4.81
246,4,오후 4:47:47.9,2.81,27.04,3.96,3.68
247,4,오후 4:47:52.9,1.72,26.15,4.4,3.79
248,4,오후 4:47:58.0,2.13,23.69,3.6,4.1
249,4,오후 4:48:03.0,2.89,27.27,3.09,3.65
250,4,오후 4:48:08.0,2.18,25.63,3.09,4.09
251,4,오후 4:48:13.0,2.98,21.79,3.04,3.9
252,4,오후 4:48:18.0,2.54,27.23,4.41,4.22
253,4,오후 4:48:23.0,2.66,26.28,4.01,3.62
254,4,오후 4:48:28.0,2.56,26.26,3.43,4.38
255,4,오후 4:48:33.0,2.39,24.67,3.89,3.62
256,4,오후 4:48:38.0,2.48,24.27,3.25,3.12
257,4,오후 4:48:43.0,1.83,27.54,3.34,3.52
258,4,오후 4:48:48.0,2.85,25.57,3.36,3.62
259,4,오후 4:48:53.0,1.58,22.26,4.3,4.12
260,4,오후 4:48:58.0,2.24,25.92,4.01,3.92
261,4,오후 4:49:03.0,1.53,21.08,4.18,4.28
262,4,오후 4:49:08.0,1.66,23.08,3.94,3.19
263,4,오후 4:49:13.0,2.85,22.0,4.48,4.37
264,4,오후 4:49:18.0,2.75,23.1,4.37,3.31
265,4,오후 4:49:23.1,2.91,21.11,4.03,3.47
266,4,오후 4:49:28.1,1.97,22.48,3.18,4.29
267,4,오후 4:49:33.1,1.84,24.0,3.57,4.22
268,4,오후 4:49:38.1,2.63,23.19,3.93,3.99
269,4,오후 4:49:43.1,2.99,22.06,3.52,4.51
270,4,오후 4:49:48.1,1.91,23.59,4.14,3.1
271,4,오후 4:49:53.1,1.95,23.59,3.84,4.12
272,4,오후 4:49:58.1,1.79,23.91,3.01,4.67
273,4,오후 4:50:03.1,1.94,26.57,3.95,3.97
274,4,오후 4:50:08.1,2.5,23.3,3.21,4.6
275,4,오후 4:50:13.1,1.7,25.05,3.48,4.68
276,4,오후 4:50:18.1,1.6,21.97,3.05,4.76
277,5,오후 4:50:45.4,1.81,25.4,4.24,4.79
278,5,오후 4:50:50.4,2.89,23.03,3.41,3.38
279,5,오후 4:50:55.4,2.85,26.19,3.18,4.08
280,5,오후 4:51:00.4,2.27,22.11,4.01,4.05
281,5,오후 4:51:05.4,1.65,23.26,4.32,4.89
282,5,오후 4:51:10.4,1.55,23.45,3.48,3.47
283,5,오후 4:51:15.5,2.01,22.5,4.14,3.47
284,5,오후 4:51:20.5,1.88,25.41,3.61,4.04
285,5,오후 4:51:25.5,2.5,26.56,4.11,4.39
286,5,오후 4:51:30.5,1.77,23.64,4.4,3.3
287,5,오후 4:51:35.5,1.93,25.87,3.31,4.47
288,5,오후 4:51:40.5,1.56,23.18,4.17,4.94
289,5,오후 4:51:45.5,2.14,23.22,4.32,4.24
290,5,오후 4:51:50.5,1.8,24.11,3.57,3.19
291,5,오후 4:51:55.5,1.82,22.88,3.1,3.85
292,5,오후 4:52:00.5,2.46,21.17,3.14,4.4
293,5,오후 4:52:05.5,1.85,24.34,3.56,3.18
294,5,오후 4:52:10.5,2.41,23.28,4.17,3.84
295,5,오후 4:52:15.5,2.07,24.6,3.18,3.04
296,5,오후 4:52:20.5,1.64,25.4,3.74,4.08
297,5,오후 4:52:25.5,1.95,21.19,3.79,4.72
298,5,오후 4:52:30.5,2.94,22.75,3.45,4.35
299,5,오후 4:52:35.5,2.76,21.24,3.11,4.69
300,5,오후 4:52:40.5,2.29,23.89,4.24,3.45
301,5,오후 4:52:45.5,2.29,21.56,4.02,4.58
302,5,오후 4:52:50.5,2.09,24.9,3.57,3.99
303,5,오후 4:52:55.6,2.93,24.6,3.62,3.39
304,5,오후 4:53:00.6,2.19,21.69,4.07,4.11
305,5,오후 4:53:05.6,1.86,24.12,4.01,4.18
306,5,오후 4:53:10.6,2.51,23.92,4.48,4.47
307,5,오후 4:53:15.6,1.87,27.84,3.08,4.0
308,5,오후 4:53:20.6,2.83,23.17,4.29,4.56
309,5,오후 4:53:25.6,2.19,21.12,4.19,4.46
310,5,오후 4:53:30.6,1.91,26.46,4.0,4.82
311,5,오후 4:53:35.6,1.58,25.17,3.77,3.34
312,5,오후 4:53:40.6,2.44,24.2,3.01,3.69
313,5,오후 4:53:45.6,2.83,24.82,4.17,4.09
314,5,오후 4:53:50.6,2.69,24.94,3.03,3.72
315,5,오후 4:53:55.6,2.37,22.93,3.62,3.67
316,5,오후 4:54:00.6,2.12,21.18,3.99,3.33
317,5,오후 4:54:05.6,2.73,25.36,4.3,3.59
318,5,오후 4:54:10.6,2.88,22.71,3.82,4.19
319,5,오후 4:54:15.6,1.87,24.3,3.87,3.06
320,5,오후 4:54:20.6,2.0,24.28,4.07,3.86
321,5,오후 4:54:25.6,2.78,26.76,4.23,4.88
322,5,오후 4:54:30.6,2.28,25.76,3.64,4.16
323,5,오후 4:54:35.6,2.49,23.33,3.41,3.86
324,5,오후 4:54:40.6,2.25,23.13,4.46,4.66
325,5,오후 4:54:45.6,2.14,22.78,3.85,4.89
326,5,오후 4:54:50.7,1.8,21.9,3.82,4.28
327,5,오후 4:54:55.7,2.24,23.33,3.08,3.99
328,5,오후 4:55:00.7,2.16,21.41,4.4,4.77
329,5,오후 4:55:05.7,2.84,25.96,4.34,4.01
330,5,오후 4:55:10.7,2.38,26.9,4.17,4.73
331,5,오후 4:55:15.7,2.49,24.04,4.45,4.12
332,5,오후 4:55:20.7,1.62,24.23,4.32,3.72
333,5,오후 4:55:25.7,1.7,27.45,3.55,4.79
334,5,오후 4:55:30.7,2.28,24.58,3.04,3.35
335,5,오후 4:55:35.7,2.97,24.58,3.54,3.41
336,5,오후 4:55:40.7,2.3,25.14,3.58,3.7
337,5,오후 4:55:45.7,2.88,26.2,3.87,4.68
338,5,오후 4:55:50.7,1.8,26.6,4.35,4.22
339,5,오후 4:55:55.7,2.7,24.5,3.46,3.67
340,5,오후 4:56:00.7,2.01,26.91,4.06,3.15
341,5,오후 4:56:05.7,2.98,23.16,4.09,3.66
342,5,오후 4:56:10.7,2.78,25.56,3.83,4.53
343,5,오후 4:56:15.7,1.59,21.28,4.47,3.95
344,5,오후 4:56:20.7,1.91,26.13,3.94,4.95
345,5,오후 4:56:25.8,2.67,21.71,3.98,4.44
346,6,오후 4:56:51.8,1.53,26.12,4.42,4.26
347,6,오후 4:56:56.8,1.62,27.75,4.41,3.35
348,6,오후 4:57:01.8,2.72,24.0,3.77,4.43
349,6,오후 4:57:06.8,2.48,24.09,4.48,3.53
350,6,오후 4:57:11.8,2.0,26.51,3.75,3.85
351,6,오후 4:57:16.8,3.2,24.45,3.59,4.61
352,6,오후 4:57:21.8,2.26,21.11,3.53,3.64
353,6,오후 4:57:26.8,1.54,26.89,3.42,4.67
354,6,오후 4:57:31.9,2.63,22.57,3.15,4.61
355,6,오후 4:57:36.9,2.75,24.43,4.19,4.25
356,6,오후 4:57:41.9,2.06,27.59,3.08,4.24
357,6,오후 4:57:46.9,3.2,24.45,3.59,4.61
358,6,오후 4:57:51.9,1.94,24.41,3.04,3.89
359,6,오후 4:57:56.9,2.73,22.34,3.43,3.92
360,6,오후 4:58:01.9,1.75,27.74,3.55,3.95
361,6,오후 4:58:06.9,2.81,24.98,3.69,3.82
362,6,오후 4:58:11.9,2.0,23.51,3.31,3.39
363,6,오후 4:58:16.9,2.73,21.27,3.64,4.36
364,6,오후 4:58:21.9,2.04,24.51,3.74,4.45
365,6,오후 4:58:26.9,1.6,21.12,4.18,3.94
366,6,오후 4:58:31.9,1.72,26.33,3.36,4.96
367,6,오후 4:58:36.9,1.56,21.91,3.54,4.3
368,6,오후 4:58:41.9,1.66,23.64,3.23,3.64
369,6,오후 4:58:46.9,2.23,22.67,4.22,3.78
370,6,오후 4:58:52.0,2.04,26.9,3.04,4.48
371,6,오후 4:58:57.0,1.95,27.17,3.36,4.47
372,6,오후 4:59:02.0,2.22,24.2,3.87,4.13
373,6,오후 4:59:07.0,2.38,25.31,3.4,4.32
374,6,오후 4:59:12.0,2.34,22.01,3.84,4.48
375,6,오후 4:59:17.0,2.16,23.73,4.09,3.95
376,6,오후 4:59:22.0,2.63,26.05,3.9,3.1
377,6,오후 4:59:27.0,1.89,25.41,3.07,3.35
378,6,오후 4:59:32.0,2.1,24.61,4.42,4.83
379,6,오후 4:59:37.0,2.94,25.79,3.97,4.8
380,6,오후 4:59:42.0,1.91,22.66,3.03,3.15
381,6,오후 4:59:47.0,2.79,24.97,3.93,4.43
382,6,오후 4:59:52.0,2.64,26.24,3.35,3.8
383,6,오후 4:59:57.0,1.86,23.6,3.37,4.8
384,6,오후 5:00:02.0,2.8,27.2,3.41,3.94
385,6,오후 5:00:07.0,2.73,22.82,4.17,4.17
386,6,오후 5:00:12.1,2.86,25.12,3.13,4.51
387,6,오후 5:00:17.1,2.81,26.61,4.42,3.75
388,6,오후 5:00:22.1,1.98,25.34,4.16,4.64
389,6,오후 5:00:27.1,2.09,24.87,3.88,4.9
390,6,오후 5:00:32.1,1.74,27.35,3.54,4.61
391,6,오후 5:00:37.1,2.5,24.31,4.14,3.06
392,6,오후 5:00:42.1,2.44,25.16,3.09,3.24
393,6,오후 5:00:47.1,2.66,24.66,4.25,3.89
394,6,오후 5:00:52.1,2.45,21.77,3.63,4.13
395,6,오후 5:00:57.1,2.93,23.91,3.12,3.56
396,6,오후 5:01:02.1,2.4,24.51,3.23,3.67
397,6,오후 5:01:07.1,1.87,25.29,4.47,4.15
398,6,오후 5:01:12.1,2.52,23.09,3.8,3.31
399,6,오후 5:01:17.1,2.78,21.77,3.49,3.32
400,6,오후 5:01:22.1,1.79,26.13,4.4,3.79
401,6,오후 5:01:27.1,2.08,22.68,3.19,4.49
402,6,오후 5:01:32.1,2.32,24.3,4.32,4.0
403,6,오후 5:01:37.1,2.16,23.67,3.66,3.95
404,6,오후 5:01:42.1,3.2,24.45,3.59,4.61
405,6,오후 5:01:47.2,2.64,21.55,3.63,3.75
406,6,오후 5:01:52.2,2.95,23.83,3.85,4.01
407,6,오후 5:01:57.2,1.92,21.38,3.89,4.36
408,6,오후 5:02:02.2,2.84,25.63,3.27,4.9
409,6,오후 5:02:07.2,3.2,24.45,3.59,4.61
410,6,오후 5:02:12.2,2.2,25.27,3.76,3.65
411,6,오후 5:02:17.2,1.8,23.09,4.13,3.83
412,6,오후 5:02:22.2,2.99,22.16,3.76,4.41
413,6,오후 5:02:27.2,1.9,22.34,3.9,4.67
414,6,오후 5:02:32.2,2.21,25.88,3.21,4.99
415,7,오후 5:02:58.1,2.33,27.72,3.79,3.22
416,7,오후 5:03:03.1,2.76,25.16,4.03,3.02
417,7,오후 5:03:08.1,2.82,26.99,3.98,3.59
418,7,오후 5:03:13.1,2.94,25.44,3.84,3.46
419,7,오후 5:03:18.1,2.44,25.96,3.1,3.49
420,7,오후 5:03:23.1,2.19,23.01,3.22,3.29
421,7,오후 5:03:28.1,2.03,21.23,3.77,3.44
422,7,오후 5:03:33.1,2.67,23.04,3.97,4.14
423,7,오후 5:03:38.1,2.43,24.13,3.53,3.34
424,7,오후 5:03:43.1,2.34,27.55,3.54,4.9
425,7,오후 5:03:48.1,2.9,23.31,3.39,3.22
426,7,오후 5:03:53.1,2.93,22.67,3.98,4.97
427,7,오후 5:03:58.1,1.62,25.92,4.15,3.25
428,7,오후 5:04:03.1,2.9,27.48,3.36,3.74
429,7,오후 5:04:08.1,2.39,22.92,3.05,4.82
430,7,오후 5:04:13.1,4.3,23.41,3.77,4.67
431,7,오후 5:04:18.2,1.53,27.54,3.6,4.41
432,7,오후 5:04:23.2,2.44,25.41,4.31,4.02
433,7,오후 5:04:28.2,2.96,24.49,3.26,3.98
434,7,오후 5:04:33.2,1.94,23.83,3.05,3.61
435,7,오후 5:04:38.2,2.47,27.95,3.76,4.48
436,7,오후 5:04:43.2,2.99,24.82,3.44,3.25
437,7,오후 5:04:48.2,1.62,23.66,3.37,4.73
438,7,오후 5:04:53.2,1.99,24.65,3.54,4.92
439,7,오후 5:04:58.2,2.01,26.88,3.91,3.97
440,7,오후 5:05:03.2,1.64,27.38,3.86,3.98
441,7,오후 5:05:08.2,2.36,25.61,3.96,4.81
442,7,오후 5:05:13.2,2.88,25.16,3.94,3.14
443,7,오후 5:05:18.2,2.06,24.94,4.44,3.9
444,7,오후 5:05:23.2,2.2,22.76,4.15,4.11
445,7,오후 5:05:28.2,1.64,24.79,3.89,3.31
446,7,오후 5:05:33.2,2.74,24.27,3.89,4.94
447,7,오후 5:05:38.2,2.2,23.55,3.45,4.49
448,7,오후 5:05:43.2,2.59,21.04,4.28,3.96
449,7,오후 5:05:48.2,2.39,22.04,4.43,3.7
450,7,오후 5:05:53.2,2.11,24.33,3.49,3.75
