Index,Lot,Time,pH,Temp,Current,Voltage
180,3,오후 4:44:59.3,1.65,21.67,3.46,3.39
181,3,오후 4:45:04.3,2.96,24.73,4.41,3.93
182,3,오후 4:45:09.3,2.62,27.64,4.29,3.96
183,3,오후 4:45:14.3,2.51,22.21,3.82,4.41
184,3,오후 4:45:19.3,2.53,21.87,3.65,3.35
185,3,오후 4:45:24.3,1.75,23.92,4.41,4.69
186,3,오후 4:45:29.3,2.65,27.97,4.18,3.96
187,3,오후 4:45:34.3,2.68,22.66,3.1,3.37
188,3,오후 4:45:39.3,1.69,26.49,4.39,4.78
189,3,오후 4:45:44.4,2.05,21.06,4.49,4.74
190,3,오후 4:45:49.4,1.76,25.93,3.85,4.65
191,3,오후 4:45:54.4,2.68,27.48,3.71,4.26
192,3,오후 4:45:59.4,2.83,23.7,4.29,4.64
193,3,오후 4:46:04.4,1.58,26.86,3.92,3.75
194,3,오후 4:46:09.4,1.63,25.43,3.05,3.66
195,3,오후 4:46:14.4,2.0,24.0,3.32,3.62
196,3,오후 4:46:19.4,2.86,21.88,3.89,4.43
197,3,오후 4:46:24.4,2.49,21.44,3.81,4.63
198,3,오후 4:46:29.4,2.55,25.69,3.99,3.69
199,3,오후 4:46:34.4,1.8,22.63,3.48,3.13
200,3,오후 4:46:39.4,2.22,21.32,4.37,3.3
201,3,오후 4:46:44.4,2.33,23.46,3.79,4.58
202,3,오후 4:46:49.4,2.65,27.59,4.15,4.28
203,3,오후 4:46:54.4,1.74,27.08,3.92,3.21
204,3,오후 4:46:59.4,2.43,21.75,3.08,4.57
205,3,오후 4:47:04.4,2.54,24.82,3.23,4.45
206,3,오후 4:47:09.4,2.76,26.53,3.99,4.65
207,3,오후 4:47:14.4,2.78,23.96,3.64,4.22
208,4,오후 4:47:40.5,1.6,25.78,3.98,1.57
209,4,오후 4:47:45.5,2.44,27.02,3.04,4.58
210,4,오후 4:47:50.5,1.63,24.23,3.79,3.36
211,4,오후 4:47:55.5,1.98,24.83,3.03,4.08
212,4,오후 4:48:00.5,1.91,26.31,3.69,3.5
213,4,오후 4:48:05.5,1.52,24.38,3.35,4.27
214,4,오후 4:48:10.5,1.55,23.37,3.81,3.04
215,4,오후 4:48:15.5,1.86,27.62,4.0,4.3
216,4,오후 4:48:20.5,2.78,27.92,3.61,4.46
217,4,오후 4:48:25.6,1.55,27.66,3.17,4.89
218,4,오후 4:48:30.6,2.69,22.19,3.19,3.69
219,4,오후 4:48:35.6,2.52,25.55,4.24,3.23
220,4,오후 4:48:40.6,2.97,23.66,3.55,4.82
221,4,오후 4:48:45.6,1.97,27.65,3.72,4.97
222,4,오후 4:48:50.6,2.65,22.64,3.82,4.18
223,4,오후 4:48:55.6,1.6,25.78,3.98,1.57
224,4,오후 4:49:00.6,1.52,21.94,3.49,4.42
225,4,오후 4:49:05.6,2.72,22.33,3.37,3.11
226,4,오후 4:49:10.6,1.79,23.74,3.84,3.58
227,4,오후 4:49:15.6,2.2,25.84,3.6,4.22
228,4,오후 4:49:20.6,2.0,23.97,3.88,3.8
229,4,오후 4:49:25.6,2.53,21.82,4.23,3.88
230,4,오후 4:49:30.6,2.56,22.32,3.37,4.85
231,4,오후 4:49:35.6,2.67,26.41,3.61,4.6
232,4,오후 4:49:40.6,2.68,25.27,3.95,3.8
233,4,오후 4:49:45.7,2.48,23.54,4.28,4.89
234,4,오후 4:49:50.7,2.01,23.36,3.72,3.93
235,4,오후 4:49:55.7,2.31,27.79,4.46,3.02
236,4,오후 4:50:00.7,1.6,26.49,3.89,3.24
237,4,오후 4:50:05.7,2.51,21.37,4.45,4.04
238,4,오후 4:50:10.7,1.6,25.78,3.98,1.57
239,4,오후 4:50:15.7,2.89,24.32,3.05,4.02
240,4,오후 4:50:20.7,2.31,27.82,3.91,3.24
241,4,오후 4:50:25.7,2.99,23.89,3.97,3.17
242,4,오후 4:50:30.7,1.64,22.24,4.09,4.8
243,4,오후 4:50:35.7,2.56,24.35,4.12,3.49
244,4,오후 4:50:40.7,2.05,24.88,4.39,4.96
245,4,오후 4:50:45.7,2.86,24.81,3.38,4.25
246,4,오후 4:50:50.7,2.6,22.19,3.89,4.52
247,4,오후 4:50:55.7,2.43,21.24,3.94,4.87
248,4,오후 4:51:00.7,1.57,25.0,3.26,3.05
249,4,오후 4:51:05.7,1.6,25.78,3.98,1.57
250,4,오후 4:51:10.7,1.56,26.53,4.31,3.82
251,4,오후 4:51:15.7,2.65,22.73,4.17,3.28
252,4,오후 4:51:20.8,1.81,23.05,3.21,3.7
253,4,오후 4:51:25.8,1.87,24.35,4.49,4.27
254,4,오후 4:51:30.8,2.94,24.61,3.52,3.84
255,4,오후 4:51:35.8,1.65,23.29,3.88,4.26
256,4,오후 4:51:40.8,2.79,21.82,3.79,4.17
257,4,오후 4:51:45.8,2.34,23.66,4.33,4.56
258,4,오후 4:51:50.8,2.55,23.92,4.15,4.68
259,4,오후 4:51:55.8,1.69,23.42,3.13,3.22
260,4,오후 4:52:00.8,2.4,24.63,4.25,3.68
261,4,오후 4:52:05.8,2.84,27.51,4.49,4.66
262,4,오후 4:52:10.8,2.77,27.17,4.2,3.66
263,4,오후 4:52:15.8,2.98,22.02,3.12,3.43
264,4,오후 4:52:20.8,2.46,25.92,3.92,4.51
265,4,오후 4:52:25.8,2.14,22.45,3.35,4.35
266,4,오후 4:52:30.8,2.46,25.5,3.78,4.25
267,4,오후 4:52:35.8,1.59,27.92,4.25,4.26
268,4,오후 4:52:40.8,1.82,24.73,3.72,3.86
269,4,오후 4:52:45.8,1.61,22.52,3.29,3.57
270,4,오후 4:52:50.8,1.91,26.34,4.21,4.99
271,4,오후 4:52:55.8,2.17,22.43,3.35,3.3
272,4,오후 4:53:00.8,1.75,24.4,3.74,4.58
273,4,오후 4:53:05.9,1.55,26.46,3.34,4.79
274,4,오후 4:53:10.9,2.58,23.92,3.43,3.6
275,4,오후 4:53:15.9,2.45,26.81,3.14,3.84
276,4,오후 4:53:20.9,2.69,24.11,3.15,4.17
277,5,오후 4:53:46.9,2.53,27.25,4.14,3.99
278,5,오후 4:53:51.9,2.37,22.08,3.19,3.05
279,5,오후 4:53:56.9,2.06,25.43,4.07,4.15
280,5,오후 4:54:01.9,2.45,24.34,3.86,3.06
281,5,오후 4:54:06.9,1.88,24.79,1.83,4.23
282,5,오후 4:54:11.9,2.29,23.6,4.49,4.13
283,5,오후 4:54:16.9,1.65,25.97,3.55,4.49
284,5,오후 4:54:21.9,2.99,21.93,3.08,3.1
285,5,오후 4:54:26.9,1.67,21.3,3.19,3.72
286,5,오후 4:54:31.9,1.88,24.79,1.83,4.23
287,5,오후 4:54:36.9,1.9,25.29,3.33,3.59
288,5,오후 4:54:41.9,2.65,23.27,3.82,4.97
289,5,오후 4:54:46.9,2.19,26.39,3.93,3.56
290,5,오후 4:54:51.9,1.63,27.15,3.9,3.03
291,5,오후 4:54:56.9,2.69,23.36,3.38,3.45
292,5,오후 4:55:01.9,2.49,24.33,4.42,3.87
293,5,오후 4:55:06.9,2.47,24.75,3.57,3.32
294,5,오후 4:55:11.9,2.74,25.1,4.06,3.8
295,5,오후 4:55:17.0,1.56,22.66,3.8,4.68
296,5,오후 4:55:22.0,1.98,23.83,3.32,4.02
297,5,오후 4:55:27.0,2.0,23.8,4.35,3.85
298,5,오후 4:55:32.0,2.32,26.83,4.06,4.94
299,5,오후 4:55:37.0,2.34,21.41,3.95,3.36
300,5,오후 4:55:42.0,2.86,23.78,3.95,4.63
301,5,오후 4:55:47.0,1.55,26.3,4.25,3.36
302,5,오후 4:55:52.0,2.48,24.71,3.34,4.9
303,5,오후 4:55:57.0,2.14,27.34,3.93,3.35
304,5,오후 4:56:02.0,2.76,22.86,3.24,3.11
305,5,오후 4:56:07.0,2.48,24.88,3.38,4.31
306,5,오후 4:56:12.0,2.71,25.68,3.71,3.68
307,5,오후 4:56:17.0,2.26,23.78,3.67,3.25
308,5,오후 4:56:22.0,1.85,23.09,4.23,4.5
309,5,오후 4:56:27.0,2.27,25.76,3.65,4.3
310,5,오후 4:56:32.0,2.79,27.8,3.16,4.76
311,5,오후 4:56:37.0,2.59,21.49,3.34,4.82
312,5,오후 4:56:42.0,2.31,22.69,4.04,4.95
313,5,오후 4:56:47.0,1.98,25.08,3.15,4.43
314,5,오후 4:56:52.1,2.31,23.35,3.76,3.33
315,5,오후 4:56:57.1,2.52,21.07,4.19,3.44
316,5,오후 4:57:02.1,2.5,24.29,3.95,3.64
317,5,오후 4:57:07.1,1.71,25.48,3.31,4.5
318,5,오후 4:57:12.1,1.88,24.79,1.83,4.23
319,5,오후 4:57:17.1,2.33,22.75,3.27,3.7
320,5,오후 4:57:22.1,2.24,24.54,3.71,3.55
321,5,오후 4:57:27.1,2.5,24.91,3.84,3.02
322,5,오후 4:57:32.1,2.52,23.79,4.11,4.76
323,5,오후 4:57:37.1,1.61,24.48,4.32,4.18
324,5,오후 4:57:42.1,2.81,25.52,4.29,4.36
325,5,오후 4:57:47.1,1.51,23.58,3.27,4.43
326,5,오후 4:57:52.1,1.86,27.12,3.29,3.57
327,5,오후 4:57:57.1,1.73,22.37,3.71,4.68
328,5,오후 4:58:02.1,1.65,21.48,3.47,4.57
329,5,오후 4:58:07.1,2.32,21.96,3.33,3.71
330,5,오후 4:58:12.1,2.97,23.45,3.24,3.27
331,5,오후 4:58:17.2,2.78,24.4,3.18,4.16
332,5,오후 4:58:22.2,2.79,25.03,4.49,3.54
333,5,오후 4:58:27.2,2.92,21.77,3.64,3.91
334,5,오후 4:58:32.2,2.98,22.85,3.26,3.43
335,5,오후 4:58:37.2,2.28,24.89,4.11,4.35
336,5,오후 4:58:42.2,2.12,23.37,3.07,4.88
337,5,오후 4:58:47.2,1.88,24.79,1.83,4.23
338,5,오후 4:58:52.2,1.83,25.8,3.49,4.19
339,5,오후 4:58:57.2,1.68,27.07,3.21,4.9
340,5,오후 4:59:02.2,1.73,22.52,3.57,3.2
341,5,오후 4:59:07.2,2.25,21.28,3.87,4.12
342,5,오후 4:59:12.2,2.11,24.33,3.49,3.15
343,5,오후 4:59:17.2,1.92,26.51,4.05,3.34
344,5,오후 4:59:22.2,1.85,24.1,3.09,4.43
345,5,오후 4:59:27.2,1.68,27.45,3.99,4.06
346,6,오후 4:59:54.0,2.43,24.76,3.38,4.25
347,6,오후 4:59:59.0,2.6,24.63,4.02,3.33
348,6,오후 5:00:04.0,2.38,24.01,4.37,3.82
349,6,오후 5:00:09.0,2.87,26.01,3.64,3.22
350,6,오후 5:00:14.0,1.89,23.91,3.09,4.05
351,6,오후 5:00:19.1,1.78,21.18,3.24,4.93
352,6,오후 5:00:24.1,2.74,24.94,4.12,4.51
353,6,오후 5:00:29.1,2.31,22.97,3.1,3.58
354,6,오후 5:00:34.1,1.85,22.86,3.53,3.33
355,6,오후 5:00:39.1,2.77,25.54,3.35,3.65
356,6,오후 5:00:44.1,2.82,24.33,3.56,3.2
357,6,오후 5:00:49.1,2.28,25.77,3.15,3.11
358,6,오후 5:00:54.1,2.67,24.8,4.24,4.72
359,6,오후 5:00:59.1,1.78,23.45,3.58,4.18
360,6,오후 5:01:04.1,2.59,25.25,3.75,3.85
361,6,오후 5:01:09.1,1.66,24.24,3.32,3.54
362,6,오후 5:01:14.1,1.89,24.04,3.15,3.53
363,6,오후 5:01:19.1,3.41,19.49,3.12,4.06
364,6,오후 5:01:24.1,2.29,22.57,3.21,3.95
365,6,오후 5:01:29.1,2.71,22.13,4.15,3.6
366,6,오후 5:01:34.1,2.89,26.79,3.17,4.89
367,6,오후 5:01:39.1,1.7,24.52,4.21,4.29
368,6,오후 5:01:44.1,1.65,23.95,4.39,3.91
369,6,오후 5:01:49.2,2.56,24.8,3.32,3.68
370,6,오후 5:01:54.2,2.96,21.28,3.42,3.05
371,6,오후 5:01:59.2,2.87,24.95,3.89,4.21
372,6,오후 5:02:04.2,2.14,25.47,3.08,3.21
373,6,오후 5:02:09.2,2.23,24.16,3.59,4.42
374,6,오후 5:02:14.2,1.71,27.4,3.69,4.17
375,6,오후 5:02:19.2,2.05,23.02,4.23,4.06
376,6,오후 5:02:24.2,1.54,24.55,4.03,4.23
377,6,오후 5:02:29.2,2.57,23.32,3.6,3.77
378,6,오후 5:02:34.2,1.98,25.01,4.4,4.84
379,6,오후 5:02:39.2,2.22,26.93,4.28,4.09
380,6,오후 5:02:44.2,2.84,26.76,4.36,3.66
381,6,오후 5:02:49.2,2.99,24.65,3.52,3.72
382,6,오후 5:02:54.2,2.96,23.27,3.58,4.17
383,6,오후 5:02:59.2,2.9,23.83,3.94,4.5
384,6,오후 5:03:04.2,2.01,27.12,4.14,4.19
385,6,오후 5:03:09.2,1.94,27.9,3.78,4.08
386,6,오후 5:03:14.2,4.16,23.55,2.13,4.19
387,6,오후 5:03:19.2,2.47,23.22,3.59,3.95
388,6,오후 5:03:24.2,2.34,21.99,4.24,3.37
389,6,오후 5:03:29.3,2.63,21.93,3.19,4.03
390,6,오후 5:03:34.3,2.14,27.3,3.2,4.61
391,6,오후 5:03:39.3,1.84,23.99,4.35,4.28
392,6,오후 5:03:44.3,2.42,23.14,4.48,4.33
393,6,오후 5:03:49.3,2.57,21.14,3.14,3.75
394,6,오후 5:03:54.3,2.34,23.53,3.49,3.84
395,6,오후 5:03:59.3,2.93,22.32,3.5,4.2
396,6,오후 5:04:04.3,2.45,26.67,3.57,3.5
397,6,오후 5:04:09.3,1.84,21.8,4.3,4.42
398,6,오후 5:04:14.3,2.19,26.1,3.03,4.08
399,6,오후 5:04:19.3,2.12,25.48,3.19,3.85
400,6,오후 5:04:24.3,2.0,27.98,3.66,3.49
401,6,오후 5:04:29.3,2.12,26.73,3.93,4.94
402,6,오후 5:04:34.3,1.69,25.5,3.93,3.29
403,6,오후 5:04:39.3,1.93,23.92,3.24,4.77
404,6,오후 5:04:44.3,2.08,23.0,3.73,3.19
405,6,오후 5:04:49.3,2.26,26.73,3.14,4.87
406,6,오후 5:04:54.3,1.95,26.83,4.09,4.34
407,6,오후 5:04:59.4,2.1,23.18,3.25,3.63
408,6,오후 5:05:04.4,2.32,26.69,3.24,3.04
409,6,오후 5:05:09.4,2.27,21.76,3.89,4.78
410,6,오후 5:05:14.4,2.59,26.06,3.85,4.13
411,6,오후 5:05:19.4,2.88,24.16,3.86,4.96
412,6,오후 5:05:24.4,1.51,21.97,4.25,3.61
413,6,오후 5:05:29.4,2.06,25.8,3.9,4.63
414,6,오후 5:05:34.4,2.66,25.06,3.25,3.25
415,7,오후 5:06:02.0,2.76,22.93,3.72,3.38
416,7,오후 5:06:07.0,2.7,25.89,4.34,3.51
417,7,오후 5:06:12.0,2.44,26.83,3.22,3.47
418,7,오후 5:06:17.0,4.16,27.29,3.55,3.62
419,7,오후 5:06:22.0,2.83,23.25,4.01,3.11
420,7,오후 5:06:27.0,2.22,26.18,4.18,4.46
421,7,오후 5:06:32.0,2.94,24.65,4.26,4.33
422,7,오후 5:06:37.0,2.66,24.8,4.39,3.01
423,7,오후 5:06:42.0,2.15,21.87,3.42,3.6
424,7,오후 5:06:47.0,1.73,25.46,3.43,3.46
425,7,오후 5:06:52.0,1.9,21.22,3.9,4.47
426,7,오후 5:06:57.0,2.46,23.62,3.38,4.6
427,7,오후 5:07:02.1,2.99,21.85,3.63,4.08
428,7,오후 5:07:07.1,1.6,23.21,3.25,3.7
429,7,오후 5:07:12.1,1.86,24.67,3.34,3.31
430,7,오후 5:07:17.1,2.62,22.48,3.83,4.67
431,7,오후 5:07:22.1,4.26,23.89,4.48,4.57
432,7,오후 5:07:27.1,2.22,22.42,3.56,4.26
433,7,오후 5:07:32.1,2.03,24.39,3.49,3.45
434,7,오후 5:07:37.1,2.39,21.28,3.3,3.26
435,7,오후 5:07:42.1,2.6,24.77,4.14,3.01
436,7,오후 5:07:47.1,2.41,27.84,3.98,3.05
437,7,오후 5:07:52.1,2.38,27.85,3.88,3.76
438,7,오후 5:07:57.1,2.9,24.27,4.2,3.32
439,7,오후 5:08:02.1,2.63,24.51,3.9,3.91
440,7,오후 5:08:07.1,2.93,25.96,3.4,4.21
441,7,오후 5:08:12.1,1.78,27.66,4.08,4.59
442,7,오후 5:08:17.1,2.08,27.38,4.32,3.17
443,7,오후 5:08:22.1,1.92,27.01,3.76,3.68
444,7,오후 5:08:27.1,1.58,27.37,3.36,3.26
445,7,오후 5:08:32.2,1.94,21.94,3.67,4.64
446,7,오후 5:08:37.2,2.16,22.36,3.6,4.41
447,7,오후 5:08:42.2,2.21,27.79,3.64,4.95
448,7,오후 5:08:47.2,2.8,26.26,4.11,4.01
449,7,오후 5:08:52.2,2.74,25.0,3.59,4.73
450,7,오후 5:08:57.2,2.74,27.25,3.78,3.64
